,dropoff_community_area,end_hour,cal_day_desc,average_speed,total_trips,avg_trips
514,1,2,All,26.437873133007084,3246,8.893150684931507
515,1,1,All,29.294567890557364,3251,8.906849315068493
516,59,16,All,10.47990710308364,369,1.010958904109589
517,59,20,All,13.825328855977164,227,0.6219178082191781
518,4,14,All,22.597302189457537,4430,12.136986301369863
519,4,12,All,21.098900231561174,3782,10.361643835616439
520,27,10,All,26.451068901625824,862,2.361643835616438
521,27,14,All,22.529031720048184,934,2.558904109589041
522,70,13,All,25.900743385575623,385,1.0547945205479452
523,21,18,All,20.09290659679754,3641,9.975342465753425
524,23,18,All,18.643450689626356,963,2.638356164383562
525,23,8,All,21.993642086225776,383,1.0493150684931507
526,16,11,All,21.765184129617648,2751,7.536986301369863
527,62,2,All,41.6510574700285,51,0.13972602739726028
528,57,10,All,33.433973284459626,130,0.3561643835616438
529,26,13,All,31.96857739418945,233,0.6383561643835617
530,20,10,All,20.37843121510335,178,0.4876712328767123
531,25,8,All,37.891561158577304,678,1.8575342465753424
532,25,20,All,29.050848698878713,749,2.052054794520548
533,25,5,All,29.58563121778825,254,0.6958904109589041
534,25,7,All,33.646327645106055,494,1.3534246575342466
535,19,9,All,22.327935831200993,410,1.1232876712328768
536,19,15,All,17.85332520093847,693,1.8986301369863015
537,19,10,All,22.04485339168491,518,1.4191780821917808
538,10,23,All,36.716066263040666,1292,3.5397260273972604
539,10,2,All,42.34601462382054,481,1.3178082191780822
540,17,14,All,21.234000755038185,478,1.3095890410958904
541,17,22,All,30.784139981275978,429,1.1753424657534246
542,17,5,All,35.385016158320774,136,0.3726027397260274
543,9,21,All,37.8306547135831,346,0.947945205479452
544,21,3,All,27.50829538309103,1839,5.038356164383561
545,29,17,All,19.274917968616393,531,1.4547945205479451
546,46,14,All,30.019084567459306,436,1.1945205479452055
547,42,12,All,30.546042134213316,1002,2.745205479452055
548,40,17,All,20.54973645274644,429,1.1753424657534246
549,15,14,All,21.088066876323726,1856,5.0849315068493155
550,64,8,All,40.57204063889162,203,0.5561643835616439
551,69,17,All,22.673007361021863,761,2.084931506849315
552,38,3,All,11.764663095774678,170,0.4657534246575342
553,5,6,All,25.541674747398712,835,2.287671232876712
554,58,3,All,33.53776705883682,167,0.4575342465753425
555,23,20,All,23.355787441310987,858,2.350684931506849
556,65,12,All,29.53388812119351,131,0.3589041095890411
557,25,21,All,33.36758548291217,733,2.0082191780821916
558,25,2,All,30.540400509318225,503,1.378082191780822
559,15,5,All,24.437929702163,749,2.052054794520548
560,29,21,All,28.035597897168177,266,0.7287671232876712
561,29,3,All,36.414470099609304,114,0.31232876712328766
562,29,0,All,25.598232749157305,213,0.5835616438356165
563,36,19,All,28.172011027858677,489,1.3397260273972602
564,34,6,All,35.71629635809241,413,1.1315068493150684
565,5,2,All,29.453461237519956,2267,6.210958904109589
566,26,11,All,34.51195418754475,257,0.7041095890410959
567,21,1,All,30.609903839847526,2193,6.008219178082192
568,13,9,All,20.891056903183365,1100,3.0136986301369864
569,38,7,All,17.886508872153108,527,1.4438356164383561
570,75,9,All,41.78204240179639,163,0.4465753424657534
571,17,0,All,28.2217272348327,492,1.347945205479452
572,39,18,All,27.72483116270249,2221,6.0849315068493155
573,44,22,All,41.92879873169636,414,1.1342465753424658
574,12,2,All,40.99925039198005,270,0.7397260273972602
575,51,14,All,26.75636439822487,276,0.7561643835616438
576,45,4,All,29.527941176470584,11,0.030136986301369864
577,40,6,All,15.940087954521081,43,0.1178082191780822
578,36,14,All,26.663675988428167,462,1.2657534246575342
579,30,14,All,25.484828148770116,444,1.2164383561643837
580,67,2,All,25.735756756756754,70,0.1917808219178082
581,30,17,All,20.193235517034832,386,1.0575342465753426
582,45,19,All,31.452405939121654,117,0.32054794520547947
583,42,2,All,37.28521417275145,111,0.3041095890410959
584,68,21,All,30.752280011876096,204,0.5589041095890411
585,58,18,All,19.547181839453586,134,0.36712328767123287
586,26,18,All,22.228445961980526,212,0.5808219178082191
587,38,6,All,14.480008073061205,170,0.4657534246575342
588,40,23,All,36.61255622474651,151,0.4136986301369863
589,25,18,All,20.02718948001858,1044,2.8602739726027395
590,13,5,All,14.319108650346228,347,0.9506849315068493
591,45,12,All,23.58509861776255,180,0.4931506849315068
592,65,11,All,29.09584759525298,112,0.30684931506849317
593,12,17,All,23.68115828351402,667,1.8273972602739725
594,55,10,All,56.36159338133905,22,0.06027397260273973
595,68,2,All,27.840744068535436,64,0.17534246575342466
596,4,6,All,19.454875208609366,1267,3.4712328767123286
597,20,17,All,17.39728292821079,218,0.5972602739726027
598,20,20,All,23.842229439535107,315,0.863013698630137
599,19,4,All,25.80359765131652,662,1.8136986301369864
600,23,0,All,22.101945397767686,1055,2.8904109589041096
601,68,13,All,30.9149302020139,576,1.5780821917808219
602,75,15,All,34.60104756257389,276,0.7561643835616438
603,42,3,All,42.70396895084204,101,0.27671232876712326
604,66,11,All,28.16998490655106,209,0.5726027397260274
605,22,8,All,23.71464128388866,1785,4.890410958904109
606,57,2,All,47.77618073266869,61,0.16712328767123288
607,17,6,All,32.35997611062618,163,0.4465753424657534
608,46,18,All,27.300102493266106,285,0.7808219178082192
609,70,7,All,22.783331902103903,97,0.26575342465753427
610,50,9,All,41.84661458519979,149,0.40821917808219177
611,47,6,All,34.05420427553444,20,0.0547945205479452
612,68,17,All,23.471068322603852,453,1.2410958904109588
613,44,1,All,40.091880973125136,113,0.3095890410958904
614,40,21,All,36.94951790259209,142,0.38904109589041097
615,40,4,All,40.42856281547954,32,0.08767123287671233
616,68,11,All,28.859536130591927,526,1.441095890410959
617,69,1,All,43.26056927149969,134,0.36712328767123287
618,69,5,All,34.662175103669504,111,0.3041095890410959
619,14,5,All,23.731333743782507,1380,3.780821917808219
620,25,10,All,25.91805286434343,765,2.095890410958904
621,42,4,All,28.558617008370746,82,0.22465753424657534
622,53,6,All,44.04716863141132,68,0.1863013698630137
623,41,5,All,38.37284105716474,308,0.8438356164383561
624,58,16,All,23.123311451380307,212,0.5808219178082191
625,66,5,All,6.658667546796174,30,0.0821917808219178
626,63,16,All,21.919658909252703,210,0.5753424657534246
627,20,0,All,25.01417100237315,454,1.2438356164383562
628,45,20,All,29.800764985261825,131,0.3589041095890411
629,38,1,All,34.78008085390029,315,0.863013698630137
630,53,22,All,45.906840600997114,137,0.37534246575342467
631,53,14,All,34.81102950492873,252,0.6904109589041096
632,63,5,All,36.89800694654888,36,0.09863013698630137
633,68,23,All,39.149826635331365,179,0.4904109589041096
634,75,17,All,32.467479242962185,312,0.8547945205479452
635,59,3,All,27.01032974187038,107,0.29315068493150687
636,5,17,All,20.606282553829125,5891,16.13972602739726
637,63,22,All,32.335753697643376,102,0.27945205479452057
638,52,12,All,37.453705158069894,52,0.14246575342465753
639,67,20,All,36.18258648217139,129,0.35342465753424657
640,51,15,All,30.376847866126404,263,0.7205479452054795
641,50,10,All,26.31114747049086,181,0.4958904109589041
642,69,7,All,21.38767887068956,336,0.9205479452054794
643,61,11,All,29.289852231323714,373,1.021917808219178
644,75,16,All,31.31547342207722,304,0.8328767123287671
645,61,5,All,35.8329378330373,84,0.23013698630136986
646,59,15,All,12.329406178194347,828,2.2684931506849315
647,70,5,All,43.49124916677777,29,0.07945205479452055
648,72,23,All,40.424180074355895,187,0.5123287671232877
649,73,2,All,49.36030996686209,37,0.10136986301369863
650,41,6,All,30.475274786422702,470,1.2876712328767124
651,46,4,All,27.912757841069446,48,0.13150684931506848
652,47,15,All,30.92463076238163,97,0.26575342465753427
653,66,21,All,31.961284852609833,223,0.6109589041095891
654,66,13,All,24.616736554510286,262,0.7178082191780822
655,30,2,All,34.8547001903803,245,0.6712328767123288
656,64,15,All,28.536346613894505,385,1.0547945205479452
657,64,13,All,28.962731729760044,328,0.8986301369863013
658,55,18,All,32.669673435839854,38,0.10410958904109589
659,51,20,All,41.610166260252726,94,0.25753424657534246
660,43,7,All,18.44154486998018,342,0.936986301369863
661,43,20,All,29.46121214936823,1019,2.791780821917808
662,45,21,All,30.96815453877598,65,0.1780821917808219
663,42,10,All,29.55068223682714,1013,2.7753424657534245
664,44,17,All,24.31000060033379,825,2.26027397260274
665,44,3,All,51.35977959592585,99,0.27123287671232876
666,69,22,All,37.02032171965795,367,1.0054794520547945
667,38,16,All,22.094459899816403,1573,4.30958904109589
668,35,6,All,16.056506136165098,535,1.4657534246575343
669,37,23,All,39.45792825788144,125,0.3424657534246575
670,68,5,All,27.2005735966968,102,0.27945205479452057
671,60,6,All,37.49370619524406,181,0.4958904109589041
672,61,21,All,34.19387226350674,223,0.6109589041095891
673,75,11,All,40.1707498720355,299,0.8191780821917808
674,75,3,All,45.442252050328555,57,0.15616438356164383
675,75,10,All,39.434104035948145,252,0.6904109589041096
676,59,19,All,17.021971834363512,255,0.6986301369863014
677,58,6,All,34.119946524064176,83,0.2273972602739726
678,58,21,All,34.79182217022522,183,0.5013698630136987
679,27,7,All,34.40613919090892,418,1.1452054794520548
680,70,19,All,26.60366429500754,266,0.7287671232876712
681,57,0,All,37.72931972351297,65,0.1780821917808219
682,26,12,All,30.976179681052148,261,0.7150684931506849
683,20,16,All,18.642146976253944,367,1.0054794520547945
684,25,22,All,30.853173969925543,647,1.7726027397260273
685,12,6,All,21.33673148753284,145,0.3972602739726027
686,10,0,All,34.30352841799681,1059,2.9013698630136986
687,17,1,All,28.0724474734847,396,1.084931506849315
688,17,8,All,27.672071788147303,220,0.6027397260273972
689,17,3,All,29.502139891953373,197,0.5397260273972603
690,9,17,All,27.126599893361465,266,0.7287671232876712
691,29,6,All,29.41101359898798,197,0.5397260273972603
692,46,10,All,21.6786619726853,234,0.6410958904109589
693,31,9,All,22.828119943081546,1243,3.4054794520547946
694,39,23,All,39.40933696739714,1174,3.2164383561643834
695,38,23,All,31.062123817416488,540,1.4794520547945205
696,60,3,All,33.03985899676196,445,1.2191780821917808
697,7,11,All,23.79581905681535,19410,53.178082191780824
698,49,5,All,44.73643056882127,94,0.25753424657534246
699,73,21,All,41.529475561245484,136,0.3726027397260274
700,26,7,All,41.83192966460436,93,0.2547945205479452
701,12,8,All,22.45191106502811,433,1.1863013698630136
702,9,22,All,28.904498480243166,289,0.7917808219178082
703,9,23,All,38.178208397801846,249,0.6821917808219178
704,39,4,All,30.714952975697834,351,0.9616438356164384
705,50,22,All,58.3206929221809,85,0.2328767123287671
706,66,17,All,19.409334524569246,248,0.6794520547945205
707,53,10,All,42.96313473271514,245,0.6712328767123288
708,49,22,All,42.64624287917739,224,0.6136986301369863
709,74,8,All,41.00033778639165,30,0.0821917808219178
710,72,21,All,41.88377831043218,274,0.7506849315068493
711,37,7,All,32.951249897114636,204,0.5589041095890411
712,53,2,All,49.09989449350958,23,0.06301369863013699
713,27,13,All,26.654552157099324,899,2.463013698630137
714,58,19,All,25.777899607630903,158,0.4328767123287671
715,57,9,All,23.43840885893654,120,0.3287671232876712
716,46,6,All,38.9953550786395,53,0.14520547945205478
717,59,2,All,29.156239748556384,130,0.3561643835616438
718,72,12,All,32.61219235321113,231,0.6328767123287671
719,75,22,All,52.4286796404573,153,0.4191780821917808
720,68,18,All,25.34192421808694,374,1.0246575342465754
721,59,6,All,9.548546953846154,109,0.29863013698630136
722,69,4,All,41.34645176677799,117,0.32054794520547947
723,70,21,All,30.267890930646125,138,0.3780821917808219
724,30,0,All,27.19308440185995,303,0.8301369863013699
725,64,14,All,29.75160107084087,317,0.8684931506849315
726,46,1,All,36.50574814310823,92,0.25205479452054796
727,46,15,All,28.187135767761816,457,1.252054794520548
728,64,11,All,41.10542266276359,293,0.8027397260273973
729,59,5,All,25.646354933726073,73,0.2
730,57,16,All,20.115749151800372,132,0.36164383561643837
731,39,5,All,46.00869026666964,194,0.5315068493150685
732,66,10,All,26.39690282595496,200,0.547945205479452
733,63,1,All,40.49894714994623,79,0.21643835616438356
734,64,12,All,39.82826698433832,298,0.8164383561643835
735,72,7,All,48.16287107523095,41,0.11232876712328767
736,18,17,All,18.70751827249905,116,0.3178082191780822
737,71,9,All,24.247115857905737,295,0.8082191780821918
738,68,14,All,29.396461081181506,502,1.3753424657534246
739,62,8,All,12.16237681794528,25,0.0684931506849315
740,41,14,All,32.537107094629384,5617,15.389041095890411
741,54,13,All,54.962437830669735,96,0.26301369863013696
742,72,1,All,44.61227982817116,100,0.273972602739726
743,72,18,All,29.51722719402844,234,0.6410958904109589
744,63,11,All,28.107376102369017,123,0.336986301369863
745,63,6,All,39.207227188924065,25,0.0684931506849315
746,55,15,All,40.81113725630223,47,0.12876712328767123
747,45,23,All,34.993444093214734,49,0.13424657534246576
748,45,17,All,23.917880597462432,210,0.5753424657534246
749,45,3,All,41.32649865951743,31,0.08493150684931507
750,45,11,All,29.460434792871474,197,0.5397260273972603
751,39,1,All,41.282799831505336,466,1.2767123287671234
752,36,3,All,25.05130008558313,108,0.2958904109589041
753,44,6,All,48.57285185285295,165,0.4520547945205479
754,49,3,All,34.608970387365765,59,0.16164383561643836
755,53,3,All,48.69666578359764,15,0.0410958904109589
756,68,3,All,33.09121029645778,139,0.38082191780821917
757,73,1,All,41.34276772949648,54,0.14794520547945206
758,71,2,All,52.19149792258913,73,0.2
759,71,1,All,45.80300353356891,67,0.18356164383561643
760,61,7,All,34.083642926200454,150,0.410958904109589
761,67,13,All,24.743047650024394,277,0.7589041095890411
762,58,15,All,21.49700892616606,184,0.5041095890410959
763,58,14,All,23.79393014683666,251,0.6876712328767123
764,27,22,All,29.68528119830913,401,1.0986301369863014
765,70,20,All,31.617258312203138,183,0.5013698630136987
766,74,13,All,34.80497524537479,56,0.15342465753424658
767,23,6,All,25.90217799130634,350,0.958904109589041
768,62,1,All,43.62647655556075,50,0.136986301369863
769,26,20,All,27.770158821830783,156,0.4273972602739726
770,25,4,All,32.31387882573391,270,0.7397260273972602
771,18,20,All,28.764554797617027,121,0.3315068493150685
772,18,16,All,19.60873183444498,101,0.27671232876712326
773,67,18,All,23.011252223498097,237,0.6493150684931507
774,57,21,All,36.68949705320166,77,0.21095890410958903
775,18,22,All,27.798963207842913,87,0.23835616438356164
776,20,13,All,22.741832091274812,224,0.6136986301369863
777,36,9,All,26.335468185959616,230,0.6301369863013698
778,68,1,All,23.549756607979614,82,0.22465753424657534
779,47,14,All,27.725496728138,68,0.1863013698630137
780,57,1,All,35.56150865246236,45,0.1232876712328767
781,49,7,All,38.98546902841756,262,0.7178082191780822
782,51,12,All,37.57319674331216,319,0.873972602739726
783,15,23,All,30.151275877408292,1844,5.052054794520548
784,35,4,All,24.919407765523484,292,0.8
785,37,5,All,15.93708205878441,61,0.16712328767123288
786,72,0,All,47.028449289302124,158,0.4328767123287671
787,70,6,All,41.106479187671034,43,0.1178082191780822
788,64,22,All,38.87828400746732,224,0.6136986301369863
789,48,3,All,44.72997151254806,23,0.06301369863013699
790,39,3,All,40.77509964233134,263,0.7205479452054795
791,61,4,All,41.10322909453508,132,0.36164383561643837
792,72,2,All,48.97895761245677,63,0.1726027397260274
793,20,7,All,24.471670934661056,135,0.3698630136986301
794,72,9,All,27.510089683871804,114,0.31232876712328766
795,51,18,All,31.23638814472237,198,0.5424657534246575
796,62,4,All,38.04418462966725,25,0.0684931506849315
797,10,11,All,32.32804731971549,1344,3.682191780821918
798,48,1,All,29.182427541162063,24,0.06575342465753424
799,12,23,All,37.72883987074583,664,1.819178082191781
800,71,23,All,37.191460536827265,171,0.4684931506849315
801,39,6,All,27.420702061195076,200,0.547945205479452
802,75,8,All,39.15902289541654,159,0.43561643835616437
803,30,7,All,30.402858457432938,295,0.8082191780821918
804,74,18,All,30.302027930195138,84,0.23013698630136986
805,57,20,All,37.224001627535486,104,0.28493150684931506
806,53,9,All,44.193792508751606,148,0.4054794520547945
807,54,16,All,38.539944803910856,100,0.273972602739726
808,45,14,All,25.871105636949423,218,0.5972602739726027
809,49,1,All,50.23376426847564,97,0.26575342465753427
810,27,6,All,35.353923780758635,222,0.6082191780821918
811,25,6,All,35.526155541712576,265,0.726027397260274
812,18,21,All,30.25373406513633,100,0.273972602739726
813,48,8,All,31.431742862995602,192,0.5260273972602739
814,54,19,All,51.15117166837941,98,0.2684931506849315
815,57,11,All,34.85930146131083,125,0.3424657534246575
816,62,21,All,38.77188217164835,103,0.2821917808219178
817,62,11,All,34.1742247850077,48,0.13150684931506848
818,18,6,All,27.284350003794497,59,0.16164383561643836
