"","X.1","X","ï..","trip_date","time_indicator","trips","Weekday","Holiday","Season","Day_of_Week","Month","taxi_id","Distance"
"977",977,977,126,"2019-09-02","PM Period",7449,"WEEKDAY",1,"Summer","Mon","Sep",2111,64004.352
"978",978,978,292,"2019-09-02","Night",6581,"WEEKDAY",1,"Summer","Mon","Sep",1616,45380.88
"979",979,979,499,"2019-09-02","AM Period",2666,"WEEKDAY",1,"Summer","Mon","Sep",1000,23162.176
"980",980,980,1270,"2019-09-02","Lunch Period",3981,"WEEKDAY",1,"Summer","Mon","Sep",1546,31900.448
"981",981,981,287,"2019-09-03","PM Period",15861,"WEEKDAY",0,"Summer","Tue","Sep",3115,100135.872
"982",982,982,392,"2019-09-03","AM Period",10483,"WEEKDAY",0,"Summer","Tue","Sep",2004,50057.6
"983",983,983,1121,"2019-09-03","Lunch Period",8081,"WEEKDAY",0,"Summer","Tue","Sep",2423,48160.432
"984",984,984,1124,"2019-09-03","Night",6636,"WEEKDAY",0,"Summer","Tue","Sep",2134,56788.992
"985",985,985,85,"2019-09-04","AM Period",9543,"WEEKDAY",0,"Summer","Wed","Sep",2159,49206.976
"986",986,986,176,"2019-09-04","Night",7395,"WEEKDAY",0,"Summer","Wed","Sep",2133,48773.168
"987",987,987,1170,"2019-09-04","Lunch Period",9364,"WEEKDAY",0,"Summer","Wed","Sep",2511,50997.248
"988",988,988,1269,"2019-09-04","PM Period",17427,"WEEKDAY",0,"Summer","Wed","Sep",3214,94931.52
"989",989,989,127,"2019-09-05","PM Period",19459,"WEEKDAY",0,"Summer","Thu","Sep",3319,106700.112
"990",990,990,395,"2019-09-05","Lunch Period",10272,"WEEKDAY",0,"Summer","Thu","Sep",2657,56796.56
"991",991,991,962,"2019-09-05","Night",9817,"WEEKDAY",0,"Summer","Thu","Sep",2347,61014.672
"992",992,992,1123,"2019-09-05","AM Period",10145,"WEEKDAY",0,"Summer","Thu","Sep",2174,51032.416
"993",993,993,83,"2019-09-06","PM Period",17295,"WEEKDAY",0,"Summer","Fri","Sep",3176,88695.312
"994",994,994,88,"2019-09-06","Night",10171,"WEEKDAY",0,"Summer","Fri","Sep",2233,51254.304
"995",995,995,544,"2019-09-06","AM Period",9488,"WEEKDAY",0,"Summer","Fri","Sep",2063,54148.16
"996",996,996,906,"2019-09-06","Lunch Period",9846,"WEEKDAY",0,"Summer","Fri","Sep",2532,57696.832
"997",997,997,688,"2019-09-07","Night",10716,"WEEKEND",0,"Summer","Sat","Sep",1856,44564.16
"998",998,998,905,"2019-09-07","Lunch Period",4858,"WEEKEND",0,"Summer","Sat","Sep",1668,31723.872
"999",999,999,1166,"2019-09-07","PM Period",10183,"WEEKEND",0,"Summer","Sat","Sep",2308,56021.424
"1000",1000,1000,1168,"2019-09-07","AM Period",3654,"WEEKEND",0,"Summer","Sat","Sep",1181,29932.8
"1001",1001,1001,345,"2019-09-08","PM Period",8320,"WEEKEND",0,"Summer","Sun","Sep",2309,83041.008
"1002",1002,1002,404,"2019-09-08","AM Period",3933,"WEEKEND",0,"Summer","Sun","Sep",1342,35153.344
"1003",1003,1003,1374,"2019-09-08","Night",9992,"WEEKEND",0,"Summer","Sun","Sep",1928,60313.568
"1004",1004,1004,1376,"2019-09-08","Lunch Period",5068,"WEEKEND",0,"Summer","Sun","Sep",1807,47115.616
"1005",1005,1005,288,"2019-09-09","Night",6820,"WEEKDAY",0,"Summer","Mon","Sep",2080,51084.96
"1006",1006,1006,850,"2019-09-09","Lunch Period",9817,"WEEKDAY",0,"Summer","Mon","Sep",2769,67346.24
"1007",1007,1007,1122,"2019-09-09","AM Period",10329,"WEEKDAY",0,"Summer","Mon","Sep",2389,66811.248
"1008",1008,1008,1375,"2019-09-09","PM Period",17202,"WEEKDAY",0,"Summer","Mon","Sep",3218,110704.144
"1009",1009,1009,344,"2019-09-10","PM Period",20724,"WEEKDAY",0,"Summer","Tue","Sep",3223,114056.736
"1010",1010,1010,904,"2019-09-10","Lunch Period",10880,"WEEKDAY",0,"Summer","Tue","Sep",2727,65214.432
"1011",1011,1011,1070,"2019-09-10","AM Period",11210,"WEEKDAY",0,"Summer","Tue","Sep",2256,59877.168
"1012",1012,1012,1226,"2019-09-10","Night",8750,"WEEKDAY",0,"Summer","Tue","Sep",2187,55424.752
"1013",1013,1013,82,"2019-09-11","PM Period",21691,"WEEKDAY",0,"Summer","Wed","Sep",3333,121319.392
"1014",1014,1014,86,"2019-09-11","Night",10396,"WEEKDAY",0,"Summer","Wed","Sep",2300,68260.928
"1015",1015,1015,637,"2019-09-11","AM Period",12238,"WEEKDAY",0,"Summer","Wed","Sep",2376,70251.184
"1016",1016,1016,1267,"2019-09-11","Lunch Period",12347,"WEEKDAY",0,"Summer","Wed","Sep",2859,79128.096
"1017",1017,1017,791,"2019-09-12","AM Period",11924,"WEEKDAY",0,"Summer","Thu","Sep",2265,74966.032
"1018",1018,1018,1071,"2019-09-12","Lunch Period",11664,"WEEKDAY",0,"Summer","Thu","Sep",2870,78026.912
"1019",1019,1019,1263,"2019-09-12","Night",11552,"WEEKDAY",0,"Summer","Thu","Sep",2442,85710.672
"1020",1020,1020,1322,"2019-09-12","PM Period",21564,"WEEKDAY",0,"Summer","Thu","Sep",3339,123932.816
"1021",1021,1021,849,"2019-09-13","AM Period",11294,"WEEKDAY",0,"Summer","Fri","Sep",2254,76052.752
"1022",1022,1022,1069,"2019-09-13","Night",12923,"WEEKDAY",0,"Summer","Fri","Sep",2541,86409.136
"1023",1023,1023,1271,"2019-09-13","Lunch Period",11525,"WEEKDAY",0,"Summer","Fri","Sep",2741,83576.72
"1024",1024,1024,1321,"2019-09-13","PM Period",21179,"WEEKDAY",0,"Summer","Fri","Sep",3316,126350.032
"1025",1025,1025,21,"2019-09-14","Lunch Period",6345,"WEEKEND",0,"Summer","Sat","Sep",1796,47797.44
"1026",1026,1026,496,"2019-09-14","PM Period",12860,"WEEKEND",0,"Summer","Sat","Sep",2475,77307.696
"1027",1027,1027,854,"2019-09-14","Night",13129,"WEEKEND",0,"Summer","Sat","Sep",2054,56129.056
"1028",1028,1028,963,"2019-09-14","AM Period",4317,"WEEKEND",0,"Summer","Sat","Sep",1312,37583.136
"1029",1029,1029,397,"2019-09-15","AM Period",4579,"WEEKEND",0,"Summer","Sun","Sep",1321,41985.232
"1030",1030,1030,547,"2019-09-15","Lunch Period",5516,"WEEKEND",0,"Summer","Sun","Sep",1788,52489.136
"1031",1031,1031,960,"2019-09-15","Night",11513,"WEEKEND",0,"Summer","Sun","Sep",2014,72537.04
"1032",1032,1032,1429,"2019-09-15","PM Period",10876,"WEEKEND",0,"Summer","Sun","Sep",2398,99253.456
"1033",1033,1033,125,"2019-09-16","PM Period",18665,"WEEKDAY",0,"Summer","Mon","Sep",3226,114673.792
"1034",1034,1034,343,"2019-09-16","AM Period",11523,"WEEKDAY",0,"Summer","Mon","Sep",2377,77260.64
"1035",1035,1035,449,"2019-09-16","Night",8035,"WEEKDAY",0,"Summer","Mon","Sep",2177,57626.096
"1036",1036,1036,790,"2019-09-16","Lunch Period",9830,"WEEKDAY",0,"Summer","Mon","Sep",2757,68807.6
"1037",1037,1037,23,"2019-09-17","Lunch Period",11077,"WEEKDAY",0,"Summer","Tue","Sep",2768,70480.688
"1038",1038,1038,391,"2019-09-17","PM Period",20555,"WEEKDAY",0,"Summer","Tue","Sep",3270,124051.904
"1039",1039,1039,638,"2019-09-17","AM Period",11350,"WEEKDAY",0,"Summer","Tue","Sep",2284,64390.016
"1040",1040,1040,851,"2019-09-17","Night",9073,"WEEKDAY",0,"Summer","Tue","Sep",2241,61681.072
"1041",1041,1041,225,"2019-09-18","AM Period",11605,"WEEKDAY",0,"Summer","Wed","Sep",2277,76545.248
"1042",1042,1042,226,"2019-09-18","Night",9867,"WEEKDAY",0,"Summer","Wed","Sep",2259,72169.456
"1043",1043,1043,393,"2019-09-18","PM Period",20903,"WEEKDAY",0,"Summer","Wed","Sep",3353,137114.128
"1044",1044,1044,1169,"2019-09-18","Lunch Period",11359,"WEEKDAY",0,"Summer","Wed","Sep",2845,80609.808
"1045",1045,1045,178,"2019-09-19","AM Period",11405,"WEEKDAY",0,"Summer","Thu","Sep",2312,70691.952
"1046",1046,1046,543,"2019-09-19","PM Period",22507,"WEEKDAY",0,"Summer","Thu","Sep",3416,135518.832
"1047",1047,1047,1221,"2019-09-19","Night",11610,"WEEKDAY",0,"Summer","Thu","Sep",2471,77937.536
"1048",1048,1048,1222,"2019-09-19","Lunch Period",11728,"WEEKDAY",0,"Summer","Thu","Sep",2861,71902.576
"1049",1049,1049,289,"2019-09-20","AM Period",10607,"WEEKDAY",0,"Summer","Fri","Sep",2218,67083.84
"1050",1050,1050,390,"2019-09-20","Lunch Period",11618,"WEEKDAY",0,"Summer","Fri","Sep",2763,77503.232
"1051",1051,1051,493,"2019-09-20","PM Period",21565,"WEEKDAY",0,"Summer","Fri","Sep",3293,122063.536
"1052",1052,1052,853,"2019-09-20","Night",12041,"WEEKDAY",0,"Summer","Fri","Sep",2464,68867.488
"1053",1053,1053,22,"2019-09-21","AM Period",4598,"WEEKEND",0,"Summer","Sat","Sep",1346,35787.296
"1054",1054,1054,179,"2019-09-21","Night",14099,"WEEKEND",0,"Summer","Sat","Sep",2040,57682.16
"1055",1055,1055,1266,"2019-09-21","PM Period",13138,"WEEKEND",0,"Summer","Sat","Sep",2484,75595.76
"1056",1056,1056,1268,"2019-09-21","Lunch Period",6180,"WEEKEND",0,"Summer","Sat","Sep",1822,42708.384
"1057",1057,1057,24,"2019-09-22","Lunch Period",6576,"WEEKEND",0,"Summer","Sun","Sep",1934,61534.544
"1058",1058,1058,545,"2019-09-22","Night",11522,"WEEKEND",0,"Summer","Sun","Sep",1929,76637.68
"1059",1059,1059,548,"2019-09-22","AM Period",4862,"WEEKEND",0,"Summer","Sun","Sep",1429,46929.456
"1060",1060,1060,592,"2019-09-22","PM Period",12508,"WEEKEND",0,"Summer","Sun","Sep",2447,103236.304
"1061",1061,1061,177,"2019-09-23","Lunch Period",10188,"WEEKDAY",0,"Autumn","Mon","Sep",2750,68303.248
"1062",1062,1062,593,"2019-09-23","Night",7995,"WEEKDAY",0,"Autumn","Mon","Sep",2153,58824.704
"1063",1063,1063,744,"2019-09-23","PM Period",19181,"WEEKDAY",0,"Autumn","Mon","Sep",3261,113403.712
"1064",1064,1064,907,"2019-09-23","AM Period",11271,"WEEKDAY",0,"Autumn","Mon","Sep",2418,79765.248
"1065",1065,1065,84,"2019-09-24","PM Period",21361,"WEEKDAY",0,"Autumn","Tue","Sep",3333,126043.12
"1066",1066,1066,394,"2019-09-24","Night",8912,"WEEKDAY",0,"Autumn","Tue","Sep",2210,57713.696
"1067",1067,1067,446,"2019-09-24","Lunch Period",11398,"WEEKDAY",0,"Autumn","Tue","Sep",2835,72401.936
"1068",1068,1068,447,"2019-09-24","AM Period",11885,"WEEKDAY",0,"Autumn","Tue","Sep",2374,67563.52
"1069",1069,1069,396,"2019-09-25","Lunch Period",11826,"WEEKDAY",0,"Autumn","Wed","Sep",2923,84621.52
"1070",1070,1070,1011,"2019-09-25","Night",9636,"WEEKDAY",0,"Autumn","Wed","Sep",2302,62992.352
"1071",1071,1071,1068,"2019-09-25","AM Period",12180,"WEEKDAY",0,"Autumn","Wed","Sep",2420,83033.328
"1072",1072,1072,1265,"2019-09-25","PM Period",21725,"WEEKDAY",0,"Autumn","Wed","Sep",3411,141273.904
"1073",1073,1073,546,"2019-09-26","AM Period",11962,"WEEKDAY",0,"Autumn","Thu","Sep",2345,73363.056
"1074",1074,1074,589,"2019-09-26","Night",10861,"WEEKDAY",0,"Autumn","Thu","Sep",2468,72466.688
"1075",1075,1075,852,"2019-09-26","Lunch Period",11186,"WEEKDAY",0,"Autumn","Thu","Sep",2818,70687.12
"1076",1076,1076,961,"2019-09-26","PM Period",21754,"WEEKDAY",0,"Autumn","Thu","Sep",3412,126873.744
"1077",1077,1077,342,"2019-09-27","PM Period",21656,"WEEKDAY",0,"Autumn","Fri","Sep",3277,111864.256
"1078",1078,1078,448,"2019-09-27","Lunch Period",12718,"WEEKDAY",0,"Autumn","Fri","Sep",2612,67675.632
"1079",1079,1079,494,"2019-09-27","AM Period",10543,"WEEKDAY",0,"Autumn","Fri","Sep",2233,67667.168
"1080",1080,1080,1264,"2019-09-27","Night",11968,"WEEKDAY",0,"Autumn","Fri","Sep",2341,77588.96
"1081",1081,1081,224,"2019-09-28","PM Period",10924,"WEEKEND",0,"Autumn","Sat","Sep",2424,63691.552
"1082",1082,1082,743,"2019-09-28","AM Period",4484,"WEEKEND",0,"Autumn","Sat","Sep",1345,43458.736
"1083",1083,1083,1008,"2019-09-28","Lunch Period",5747,"WEEKEND",0,"Autumn","Sat","Sep",1824,46758.688
"1084",1084,1084,1167,"2019-09-28","Night",12598,"WEEKEND",0,"Autumn","Sat","Sep",2072,79587.92
"1085",1085,1085,591,"2019-09-29","Night",10846,"WEEKEND",0,"Autumn","Sun","Sep",1978,64624.656
"1086",1086,1086,693,"2019-09-29","AM Period",4585,"WEEKEND",0,"Autumn","Sun","Sep",1346,40125.856
"1087",1087,1087,1010,"2019-09-29","PM Period",8952,"WEEKEND",0,"Autumn","Sun","Sep",2309,80444.592
"1088",1088,1088,1377,"2019-09-29","Lunch Period",5147,"WEEKEND",0,"Autumn","Sun","Sep",1758,41745.12
"1089",1089,1089,450,"2019-09-30","Lunch Period",8532,"WEEKDAY",0,"Autumn","Mon","Sep",2522,53148.096
"1090",1090,1090,495,"2019-09-30","AM Period",9658,"WEEKDAY",0,"Autumn","Mon","Sep",2228,63213.456
"1091",1091,1091,590,"2019-09-30","PM Period",15799,"WEEKDAY",0,"Autumn","Mon","Sep",3148,97674.672
"1092",1092,1092,1171,"2019-09-30","Night",6075,"WEEKDAY",0,"Autumn","Mon","Sep",2016,48302.96
"1093",1093,1093,749,"2019-10-01","Night",6815,"WEEKDAY",0,"Autumn","Tue","Oct",2014,46824.624
"1094",1094,1094,1015,"2019-10-01","Lunch Period",9614,"WEEKDAY",0,"Autumn","Tue","Oct",2618,55370.192
"1095",1095,1095,1073,"2019-10-01","PM Period",18652,"WEEKDAY",0,"Autumn","Tue","Oct",3267,106333.984
"1096",1096,1096,1274,"2019-10-01","AM Period",10076,"WEEKDAY",0,"Autumn","Tue","Oct",2251,55081.712
"1097",1097,1097,29,"2019-10-02","Night",8765,"WEEKDAY",0,"Autumn","Wed","Oct",2245,62214.8
"1098",1098,1098,183,"2019-10-02","PM Period",22108,"WEEKDAY",0,"Autumn","Wed","Oct",3365,120322.608
"1099",1099,1099,796,"2019-10-02","Lunch Period",11280,"WEEKDAY",0,"Autumn","Wed","Oct",2890,70808.528
"1100",1100,1100,1432,"2019-10-02","AM Period",12443,"WEEKDAY",0,"Autumn","Wed","Oct",2402,65162.352
"1101",1101,1101,27,"2019-10-03","Lunch Period",11123,"WEEKDAY",0,"Autumn","Thu","Oct",2851,68194.928
"1102",1102,1102,750,"2019-10-03","Night",10462,"WEEKDAY",0,"Autumn","Thu","Oct",2451,74785.312
"1103",1103,1103,964,"2019-10-03","AM Period",11550,"WEEKDAY",0,"Autumn","Thu","Oct",2328,63341.664
"1104",1104,1104,1324,"2019-10-03","PM Period",21364,"WEEKDAY",0,"Autumn","Thu","Oct",3425,129991.824
"1105",1105,1105,290,"2019-10-04","Night",10301,"WEEKDAY",0,"Autumn","Fri","Oct",2430,62485.696
"1106",1106,1106,451,"2019-10-04","Lunch Period",10771,"WEEKDAY",0,"Autumn","Fri","Oct",2805,70033.2
"1107",1107,1107,793,"2019-10-04","PM Period",20459,"WEEKDAY",0,"Autumn","Fri","Oct",3343,115129.584
"1108",1108,1108,1278,"2019-10-04","AM Period",10563,"WEEKDAY",0,"Autumn","Fri","Oct",2222,65605.248
"1109",1109,1109,228,"2019-10-05","AM Period",4158,"WEEKEND",0,"Autumn","Sat","Oct",1317,34065.296
"1110",1110,1110,403,"2019-10-05","Night",11619,"WEEKEND",0,"Autumn","Sat","Oct",1869,48830.96
"1111",1111,1111,453,"2019-10-05","Lunch Period",5440,"WEEKEND",0,"Autumn","Sat","Oct",1759,38506.784
"1112",1112,1112,553,"2019-10-05","PM Period",12655,"WEEKEND",0,"Autumn","Sat","Oct",2374,61525.936
"1113",1113,1113,795,"2019-10-06","Lunch Period",5338,"WEEKEND",0,"Autumn","Sun","Oct",1860,48074.656
"1114",1114,1114,909,"2019-10-06","Night",9712,"WEEKEND",0,"Autumn","Sun","Oct",1969,62942.592
"1115",1115,1115,1075,"2019-10-06","PM Period",8966,"WEEKEND",0,"Autumn","Sun","Oct",2375,86094.32
"1116",1116,1116,1438,"2019-10-06","AM Period",4146,"WEEKEND",0,"Autumn","Sun","Oct",1388,39541.136
"1117",1117,1117,28,"2019-10-07","AM Period",10185,"WEEKDAY",0,"Autumn","Mon","Oct",2306,70820.992
"1118",1118,1118,689,"2019-10-07","Night",6561,"WEEKDAY",0,"Autumn","Mon","Oct",2067,50535.536
"1119",1119,1119,908,"2019-10-07","PM Period",16266,"WEEKDAY",0,"Autumn","Mon","Oct",3246,100870.464
"1120",1120,1120,912,"2019-10-07","Lunch Period",9150,"WEEKDAY",0,"Autumn","Mon","Oct",2693,58589.648
"1121",1121,1121,229,"2019-10-08","Night",6801,"WEEKDAY",0,"Autumn","Tue","Oct",2064,46366.784
"1122",1122,1122,690,"2019-10-08","Lunch Period",9828,"WEEKDAY",0,"Autumn","Tue","Oct",2593,56075.664
"1123",1123,1123,1433,"2019-10-08","PM Period",17875,"WEEKDAY",0,"Autumn","Tue","Oct",3254,102270.24
"1124",1124,1124,1437,"2019-10-08","AM Period",10285,"WEEKDAY",0,"Autumn","Tue","Oct",2207,55318.784
"1125",1125,1125,642,"2019-10-09","Night",7843,"WEEKDAY",0,"Autumn","Wed","Oct",2186,55796.864
"1126",1126,1126,746,"2019-10-09","PM Period",18393,"WEEKDAY",0,"Autumn","Wed","Oct",3328,109233.104
"1127",1127,1127,748,"2019-10-09","Lunch Period",9574,"WEEKDAY",0,"Autumn","Wed","Oct",2656,57333.872
"1128",1128,1128,1014,"2019-10-09","AM Period",10059,"WEEKDAY",0,"Autumn","Wed","Oct",2269,57587.648
"1129",1129,1129,128,"2019-10-10","PM Period",22073,"WEEKDAY",0,"Autumn","Thu","Oct",3443,130426.08
"1130",1130,1130,182,"2019-10-10","AM Period",11045,"WEEKDAY",0,"Autumn","Thu","Oct",2349,62149.648
"1131",1131,1131,1277,"2019-10-10","Lunch Period",11016,"WEEKDAY",0,"Autumn","Thu","Oct",2860,68156.272
"1132",1132,1132,1430,"2019-10-10","Night",10668,"WEEKDAY",0,"Autumn","Thu","Oct",2453,75399.76
"1133",1133,1133,554,"2019-10-11","AM Period",11669,"WEEKDAY",0,"Autumn","Fri","Oct",2315,70703.264
"1134",1134,1134,640,"2019-10-11","Lunch Period",12440,"WEEKDAY",0,"Autumn","Fri","Oct",2919,79032.288
"1135",1135,1135,747,"2019-10-11","PM Period",23942,"WEEKDAY",0,"Autumn","Fri","Oct",3447,131332.416
"1136",1136,1136,1225,"2019-10-11","Night",11014,"WEEKDAY",0,"Autumn","Fri","Oct",2481,69335.408
"1137",1137,1137,90,"2019-10-12","PM Period",12510,"WEEKEND",0,"Autumn","Sat","Oct",2534,65762.688
"1138",1138,1138,913,"2019-10-12","Night",11243,"WEEKEND",0,"Autumn","Sat","Oct",1965,53530.208
"1139",1139,1139,1076,"2019-10-12","AM Period",4851,"WEEKEND",0,"Autumn","Sat","Oct",1407,36669.392
"1140",1140,1140,1280,"2019-10-12","Lunch Period",6756,"WEEKEND",0,"Autumn","Sat","Oct",1928,41707.936
"1141",1141,1141,91,"2019-10-13","Night",10175,"WEEKEND",0,"Autumn","Sun","Oct",1920,60613.184
"1142",1142,1142,346,"2019-10-13","PM Period",12201,"WEEKEND",0,"Autumn","Sun","Oct",2388,93840.704
"1143",1143,1143,595,"2019-10-13","AM Period",4629,"WEEKEND",0,"Autumn","Sun","Oct",1262,42454.416
"1144",1144,1144,1435,"2019-10-13","Lunch Period",5804,"WEEKEND",0,"Autumn","Sun","Oct",1713,50224.304
"1145",1145,1145,26,"2019-10-14","Night",7431,"WEEKDAY",1,"Autumn","Mon","Oct",2113,57123.824
"1146",1146,1146,347,"2019-10-14","AM Period",9731,"WEEKDAY",1,"Autumn","Mon","Oct",2250,79053.136
"1147",1147,1147,1125,"2019-10-14","Lunch Period",9329,"WEEKDAY",1,"Autumn","Mon","Oct",2671,75431.632
"1148",1148,1148,1431,"2019-10-14","PM Period",17234,"WEEKDAY",1,"Autumn","Mon","Oct",3147,117640.736
"1149",1149,1149,129,"2019-10-15","PM Period",21549,"WEEKDAY",0,"Autumn","Tue","Oct",3331,121628.384
"1150",1150,1150,402,"2019-10-15","Night",8559,"WEEKDAY",0,"Autumn","Tue","Oct",2177,59123.728
"1151",1151,1151,691,"2019-10-15","AM Period",11361,"WEEKDAY",0,"Autumn","Tue","Oct",2316,70954.32
"1152",1152,1152,1436,"2019-10-15","Lunch Period",11285,"WEEKDAY",0,"Autumn","Tue","Oct",2810,69838.384
"1153",1153,1153,131,"2019-10-16","AM Period",12057,"WEEKDAY",0,"Autumn","Wed","Oct",2362,68827.712
"1154",1154,1154,136,"2019-10-16","Lunch Period",11974,"WEEKDAY",0,"Autumn","Wed","Oct",2889,74674.16
"1155",1155,1155,594,"2019-10-16","PM Period",22028,"WEEKDAY",0,"Autumn","Wed","Oct",3383,130326.48
"1156",1156,1156,1325,"2019-10-16","Night",9653,"WEEKDAY",0,"Autumn","Wed","Oct",2316,63054.416
"1157",1157,1157,133,"2019-10-17","PM Period",21636,"WEEKDAY",0,"Autumn","Thu","Oct",3468,133247.248
"1158",1158,1158,350,"2019-10-17","Night",11010,"WEEKDAY",0,"Autumn","Thu","Oct",2421,75125.52
"1159",1159,1159,855,"2019-10-17","AM Period",11635,"WEEKDAY",0,"Autumn","Thu","Oct",2312,72026.64
"1160",1160,1160,966,"2019-10-17","Lunch Period",11813,"WEEKDAY",0,"Autumn","Thu","Oct",2882,78838.368
"1161",1161,1161,291,"2019-10-18","AM Period",10074,"WEEKDAY",0,"Autumn","Fri","Oct",2238,68917.12
"1162",1162,1162,452,"2019-10-18","Night",11607,"WEEKDAY",0,"Autumn","Fri","Oct",2432,77980.496
"1163",1163,1163,1223,"2019-10-18","Lunch Period",10962,"WEEKDAY",0,"Autumn","Fri","Oct",2837,77205.216
"1164",1164,1164,1279,"2019-10-18","PM Period",20838,"WEEKDAY",0,"Autumn","Fri","Oct",3391,127070.032
"1165",1165,1165,184,"2019-10-19","PM Period",12400,"WEEKEND",0,"Autumn","Sat","Oct",2520,74592.832
"1166",1166,1166,185,"2019-10-19","Night",12820,"WEEKEND",0,"Autumn","Sat","Oct",1993,58206.208
"1167",1167,1167,551,"2019-10-19","Lunch Period",6279,"WEEKEND",0,"Autumn","Sat","Oct",1909,47887.168
"1168",1168,1168,1434,"2019-10-19","AM Period",4356,"WEEKEND",0,"Autumn","Sat","Oct",1338,37252.352
"1169",1169,1169,549,"2019-10-20","Lunch Period",6088,"WEEKEND",0,"Autumn","Sun","Oct",1922,51625.088
"1170",1170,1170,1173,"2019-10-20","AM Period",4871,"WEEKEND",0,"Autumn","Sun","Oct",1448,48616.512
"1171",1171,1171,1224,"2019-10-20","PM Period",10972,"WEEKEND",0,"Autumn","Sun","Oct",2453,91010.256
"1172",1172,1172,1323,"2019-10-20","Night",11906,"WEEKEND",0,"Autumn","Sun","Oct",2030,74682.96
"1173",1173,1173,92,"2019-10-21","PM Period",17925,"WEEKDAY",0,"Autumn","Mon","Oct",3325,108776.864
"1174",1174,1174,349,"2019-10-21","Lunch Period",10235,"WEEKDAY",0,"Autumn","Mon","Oct",2752,61697.056
"1175",1175,1175,1012,"2019-10-21","Night",8037,"WEEKDAY",0,"Autumn","Mon","Oct",2201,63667.36
"1176",1176,1176,1126,"2019-10-21","AM Period",11230,"WEEKDAY",0,"Autumn","Mon","Oct",2355,75227.12
"1177",1177,1177,135,"2019-10-22","AM Period",12015,"WEEKDAY",0,"Autumn","Tue","Oct",2294,65108.128
"1178",1178,1178,398,"2019-10-22","PM Period",20388,"WEEKDAY",0,"Autumn","Tue","Oct",3380,114528.048
"1179",1179,1179,794,"2019-10-22","Lunch Period",11445,"WEEKDAY",0,"Autumn","Tue","Oct",2767,62543.248
"1180",1180,1180,1072,"2019-10-22","Night",8734,"WEEKDAY",0,"Autumn","Tue","Oct",2242,58423.808
"1181",1181,1181,130,"2019-10-23","Lunch Period",11427,"WEEKDAY",0,"Autumn","Wed","Oct",2875,83101.808
"1182",1182,1182,550,"2019-10-23","AM Period",11465,"WEEKDAY",0,"Autumn","Wed","Oct",2390,76230.368
"1183",1183,1183,965,"2019-10-23","PM Period",20405,"WEEKDAY",0,"Autumn","Wed","Oct",3434,134996.16
"1184",1184,1184,1013,"2019-10-23","Night",9072,"WEEKDAY",0,"Autumn","Wed","Oct",2295,62308.736
"1185",1185,1185,89,"2019-10-24","Lunch Period",11097,"WEEKDAY",0,"Autumn","Thu","Oct",2845,69766.704
"1186",1186,1186,639,"2019-10-24","AM Period",11242,"WEEKDAY",0,"Autumn","Thu","Oct",2335,68309.168
"1187",1187,1187,910,"2019-10-24","PM Period",21265,"WEEKDAY",0,"Autumn","Thu","Oct",3451,124764.224
"1188",1188,1188,1276,"2019-10-24","Night",10641,"WEEKDAY",0,"Autumn","Thu","Oct",2445,72401.904
"1189",1189,1189,745,"2019-10-25","AM Period",9825,"WEEKDAY",0,"Autumn","Fri","Oct",2198,62236.144
"1190",1190,1190,1074,"2019-10-25","Night",10931,"WEEKDAY",0,"Autumn","Fri","Oct",2366,66970.416
"1191",1191,1191,1172,"2019-10-25","PM Period",20317,"WEEKDAY",0,"Autumn","Fri","Oct",3377,118349.632
"1192",1192,1192,1272,"2019-10-25","Lunch Period",10941,"WEEKDAY",0,"Autumn","Fri","Oct",2794,74636.432
"1193",1193,1193,400,"2019-10-26","PM Period",14881,"WEEKEND",0,"Autumn","Sat","Oct",2441,72186.688
"1194",1194,1194,552,"2019-10-26","Night",12564,"WEEKEND",0,"Autumn","Sat","Oct",1888,52892.256
"1195",1195,1195,692,"2019-10-26","Lunch Period",6394,"WEEKEND",0,"Autumn","Sat","Oct",1830,40377.184
"1196",1196,1196,1379,"2019-10-26","AM Period",4279,"WEEKEND",0,"Autumn","Sat","Oct",1309,34377.744
"1197",1197,1197,227,"2019-10-27","Lunch Period",5554,"WEEKEND",0,"Autumn","Sun","Oct",1851,47610.72
"1198",1198,1198,348,"2019-10-27","Night",11505,"WEEKEND",0,"Autumn","Sun","Oct",2056,70908.496
"1199",1199,1199,399,"2019-10-27","PM Period",10906,"WEEKEND",0,"Autumn","Sun","Oct",2470,92550.864
"1200",1200,1200,641,"2019-10-27","AM Period",5239,"WEEKEND",0,"Autumn","Sun","Oct",1493,44795.456
"1201",1201,1201,25,"2019-10-28","Night",7892,"WEEKDAY",0,"Autumn","Mon","Oct",2151,56744.064
"1202",1202,1202,132,"2019-10-28","AM Period",10684,"WEEKDAY",0,"Autumn","Mon","Oct",2352,71954.576
"1203",1203,1203,134,"2019-10-28","PM Period",17956,"WEEKDAY",0,"Autumn","Mon","Oct",3220,104092.736
"1204",1204,1204,597,"2019-10-28","Lunch Period",8798,"WEEKDAY",0,"Autumn","Mon","Oct",2555,58397.44
"1205",1205,1205,180,"2019-10-29","AM Period",12159,"WEEKDAY",0,"Autumn","Tue","Oct",2298,65940.96
"1206",1206,1206,401,"2019-10-29","Lunch Period",10976,"WEEKDAY",0,"Autumn","Tue","Oct",2646,61473.712
