,pickup_community_area,pickup area ,dropoff_community_area,dropoff area,trip_indicator,avg_km,avg_tm,avg_fares,avg_tolls,avg_tips,avg_extras,avg_total_fares,trips
4850,69,Greater Grand Crossing,43,South Shore,Inter-Area,3.280408824,23.10707283,10.33508403,0,0.123109244,0.31092437,10.77962185,238
4851,69,Greater Grand Crossing,67,West Englewood,Inter-Area,4.252976,20.39433333,13.075,0,0.1376,0.36,13.5826,50
4852,69,Greater Grand Crossing,75,Morgan Park,Inter-Area,11.51286056,16.49788732,20.63028169,0,0,0,20.63028169,71
4853,69,Greater Grand Crossing,47,Burnside,Inter-Area,2.345092105,17.60438596,7.888157895,0,0.084736842,0,7.972894737,38
4854,69,Greater Grand Crossing,2,West Ridge,Inter-Area,29.10611667,44.75,52.4375,0,0.641666667,0.416666667,53.5375,12
4855,69,Greater Grand Crossing,15,Portage Park,Inter-Area,22.61245,21.45,35.6875,0,0,0,35.6875,4
4856,69,Greater Grand Crossing,44,Chatham,Inter-Area,2.598515789,10.97548037,8.652105263,0,0.059072682,0.406015038,9.124586466,399
4857,69,Greater Grand Crossing,70,Ashburn,Inter-Area,3.68050411,19.73949772,11.78767123,0,0.033972603,0,11.82849315,73
4858,69,Greater Grand Crossing,77,Edgewater,Inter-Area,25.184264,33.421,43.5,0,0,0.02,43.52,50
4859,69,Greater Grand Crossing,61,New City,Inter-Area,6.083722581,13.38655914,13.2983871,0,0.098387097,0.129032258,13.52580645,31
4860,69,Greater Grand Crossing,12,Forest Glen,Inter-Area,32.19195,32.075,48.875,0,0,0,48.875,2
4861,69,Greater Grand Crossing,3,Uptown,Inter-Area,27.91332405,39.98607595,45.84810127,0,0,0.044303797,45.89240506,79
4862,69,Greater Grand Crossing,14,Albany Park,Inter-Area,31.0569,43.05,49.5,0,0,0,49.5,1
4863,69,Greater Grand Crossing,29,North Lawndale,Inter-Area,14.54536829,28.37113821,27.06097561,0,0.048780488,0.048780488,27.17073171,41
4864,69,Greater Grand Crossing,74,Mount Greenwood,Inter-Area,10.2235,25.065,20.775,0,0,0,20.775,10
4865,69,Greater Grand Crossing,8,Near North Side,Inter-Area,14.5731997,33.91666667,27.48551829,0,0.364176829,0.339939024,28.20945122,328
4866,69,Greater Grand Crossing,69,Greater Grand Crossing,Intra-Area,1.58258975,7.196958333,9.3403375,0,0.05096875,0.5619,9.9613,1600
4867,69,Greater Grand Crossing,33,Near South Side,Inter-Area,10.80062822,20.59598893,20.87551867,0,0.062697095,0.12033195,21.06062241,241
4868,69,Greater Grand Crossing,27,East Garfield Park,Inter-Area,19.31204938,23.281893,32.05555556,0,0.009506173,0.037037037,32.10209877,81
4869,69,Greater Grand Crossing,58,Brighton Park,Inter-Area,11.974375,27.7,22.5625,0,0,0.375,22.9375,4
4870,69,Greater Grand Crossing,59,McKinley Park,Inter-Area,13.99895,21.01666667,24.25,0,0,0,24.25,2
4871,69,Greater Grand Crossing,66,Chicago Lawn,Inter-Area,5.81348,22.05142857,15.15714286,0,0,0.071428571,15.22857143,35
4872,69,Greater Grand Crossing,23,Humboldt Park,Inter-Area,19.64050926,34.83888889,34.09259259,0,0,0.138888889,34.23148148,54
4873,69,Greater Grand Crossing,46,South Chicago,Inter-Area,5.69205614,23.49912281,14.12280702,0,0,0.140350877,14.26315789,57
4874,69,Greater Grand Crossing,24,West Town,Inter-Area,15.77421176,25.74656863,28.59705882,0,0.066911765,0.830882353,29.50955882,68
4875,69,Greater Grand Crossing,52,East Side,Inter-Area,5.73804,34.48,23,0,0,0,23,5
4876,69,Greater Grand Crossing,36,Oakland,Inter-Area,7.148757778,19.63481481,18.61666667,0,0.046,0.044444444,18.70711111,45
4877,69,Greater Grand Crossing,26,West Garfield Park,Inter-Area,19.46926042,31.77430556,32.03645833,0,0,0,32.03645833,48
4878,69,Greater Grand Crossing,17,Dunning,Inter-Area,30.47193333,46.77222222,48.33333333,0,0,0,48.33333333,3
4879,69,Greater Grand Crossing,18,Montclare,Inter-Area,18.28602222,48.84814815,36.02777778,0,0,0,36.02777778,9
4880,69,Greater Grand Crossing,41,Hyde Park,Inter-Area,5.696387742,24.55365591,14.94032258,0,0.141483871,0.077419355,15.17535484,155
4881,69,Greater Grand Crossing,22,Logan Square,Inter-Area,20.78778333,27.24444444,34.70833333,0,0,0.033333333,34.75833333,30
4882,69,Greater Grand Crossing,62,West Elsdon,Inter-Area,11.40685,25.75833333,22,0,0,0,22,4
4883,69,Greater Grand Crossing,5,North Center,Inter-Area,25.59095,37.27083333,41.0625,0,0,0.25,41.3125,4
4884,69,Greater Grand Crossing,19,Belmont Cragin,Inter-Area,32.1839,43.25,50.3125,0,0,0,50.3125,8
4885,69,Greater Grand Crossing,31,Lower West Side,Inter-Area,11.99924744,17.11282051,21.25961538,0,0.122051282,0.051282051,21.43935897,78
4886,69,Greater Grand Crossing,50,Pullman,Inter-Area,7.732939773,19.83693182,16.40625,0,0.045681818,0.0625,16.51443182,88
4887,69,Greater Grand Crossing,6,Lake View,Inter-Area,17.32973333,32.37328042,31.96825397,0,0.102857143,0.015873016,32.09492063,63
4888,69,Greater Grand Crossing,1,Rogers Park,Inter-Area,29.78109697,38.85707071,47.06530303,0,0.296212121,0,47.37666667,66
4889,69,Greater Grand Crossing,73,Washington Heights,Inter-Area,7.090096117,16.4763754,15.49757282,0,0.034174757,0.04368932,15.58514563,103
4890,69,Greater Grand Crossing,30,South Lawndale,Inter-Area,15.14205,20.39318182,25.13636364,0,0,0.136363636,25.27272727,22
4891,69,Greater Grand Crossing,13,North Park,Inter-Area,29.7689,38.21111111,46.75,0,0,0,46.75,3
4892,69,Greater Grand Crossing,32,Loop,Inter-Area,13.84838338,32.03952669,25.60951662,0,0.347160121,0.152567976,26.12570997,331
4893,69,Greater Grand Crossing,72,Beverly,Inter-Area,6.1019,20.40570175,14.34210526,0,0.270526316,0.026315789,14.63894737,38
4894,69,Greater Grand Crossing,10,Norwood Park,Inter-Area,32.8601,43.08717949,51.75,0,0.384615385,0,52.17307692,13
4895,69,Greater Grand Crossing,21,Avondale,Inter-Area,18.193,28.58611111,29.75,0,0,0.166666667,29.91666667,6
4896,69,Greater Grand Crossing,16,Irving Park,Inter-Area,22.28050588,43.61078431,42.08823529,0,0,1.382352941,43.47058824,17
4897,69,Greater Grand Crossing,51,South Deering,Inter-Area,5.904118699,26.94498645,14.53861789,0,0.094634146,0.105691057,14.75479675,123
4898,69,Greater Grand Crossing,38,Grand Boulevard,Inter-Area,5.891090625,17.3615625,15.9828125,0,0.184375,0.09375,16.2828125,160
4899,69,Greater Grand Crossing,35,Douglas,Inter-Area,7.972279167,17.09464286,18.00892857,0,0.082142857,0.113095238,18.20714286,168
4900,69,Greater Grand Crossing,48,Calumet Heights,Inter-Area,3.379093421,14.07675439,10.63565789,0,0.065789474,0.059210526,10.76065789,76
4901,70,Ashburn,33,Near South Side,Inter-Area,12.29665068,28.31746575,26.39726027,0,0.000479452,0.01369863,26.41143836,146
4902,70,Ashburn,1,Rogers Park,Inter-Area,20.85991765,52.73627451,35.25980392,0,0,0,35.25980392,51
4903,70,Ashburn,63,Gage Park,Inter-Area,4.1055,12.06071429,11.19642857,0,0,0.035714286,11.23214286,14
4904,70,Ashburn,29,North Lawndale,Inter-Area,5.489225,34.43623188,14.69565217,0,0,0,14.69565217,92
4905,70,Ashburn,21,Avondale,Inter-Area,30.24116667,51.55,49.25,0,0,0,49.25,3
4906,70,Ashburn,59,McKinley Park,Inter-Area,13.96764444,22.35648148,25.11111111,0,0.555555556,0.666666667,26.36111111,18
4907,70,Ashburn,56,Garfield Ridge,Inter-Area,5.296275969,37.47312661,21.75015504,0,0.18255814,0.612403101,22.54899225,129
4908,70,Ashburn,13,North Park,Inter-Area,42.7777,90.13333333,70,0,0,0,70,1
4909,70,Ashburn,53,West Pullman,Inter-Area,8.32873125,27.1453125,17.3203125,0,0,0,17.3203125,32
4910,70,Ashburn,28,Near West Side,Inter-Area,14.2027,37.64068323,26.83229814,0,0.000124224,0.02173913,26.85416149,322
4911,70,Ashburn,73,Washington Heights,Inter-Area,5.655671605,19.66707819,13.2808642,0,0,0,13.2808642,81
4912,70,Ashburn,27,East Garfield Park,Inter-Area,13.0501,32.8115942,25.42391304,0,0,0,25.42391304,23
4913,70,Ashburn,12,Forest Glen,Inter-Area,14.38535,47.36666667,24.75,0,0,0.25,25,2
4914,70,Ashburn,22,Logan Square,Inter-Area,24.25099091,43.92727273,39.09090909,0,0,0,39.09090909,11
4915,70,Ashburn,43,South Shore,Inter-Area,7.690106098,32.7203252,17.42378049,0,0.211341463,0.024390244,17.66560976,82
4916,70,Ashburn,25,Austin,Inter-Area,15.81528421,39.48128655,28.98684211,0,0.161929825,0,29.14877193,57
4917,70,Ashburn,42,Woodlawn,Inter-Area,11.00340294,58.64656863,23.52941176,0,0.281470588,0.058823529,23.86970588,34
4918,70,Ashburn,58,Brighton Park,Inter-Area,9.747818182,21.40606061,18.54545455,0,0.189545455,0,18.735,22
4919,70,Ashburn,54,Riverdale,Inter-Area,17.18406667,29.95555556,28.77777778,0,0,0,28.77777778,9
4920,70,Ashburn,23,Humboldt Park,Inter-Area,12.21050833,45.61111111,26.5625,0,0,0,26.5625,12
4921,70,Ashburn,38,Grand Boulevard,Inter-Area,10.73484507,29.33122066,25.6443662,0,0,0.028169014,25.67253521,71
4922,70,Ashburn,15,Portage Park,Inter-Area,17.4041,50.35555556,43.08333333,0,0,0,43.08333333,3
4923,70,Ashburn,68,Englewood,Inter-Area,5.793866265,19.9246988,14.18674699,0,0,0.042168675,14.22891566,83
4924,70,Ashburn,49,Roseland,Inter-Area,4.458255128,23.46559829,11.78525641,0,0.168589744,0.064102564,12.03076923,78
4925,70,Ashburn,70,Ashburn,Intra-Area,1.424511942,8.23832021,7.451535433,0,0.169750656,1.473425197,9.105209974,762
4926,70,Ashburn,72,Beverly,Inter-Area,4.594517172,20.54713805,10.90656566,0,0.04040404,0.398989899,11.3510101,99
4927,70,Ashburn,8,Near North Side,Inter-Area,20.4702645,44.06566667,35.7875,0,0.1782,0.2025,36.1807,200
4928,70,Ashburn,48,Calumet Heights,Inter-Area,9.159826667,29.27222222,17.63333333,0,0,0,17.63333333,15
4929,70,Ashburn,7,Lincoln Park,Inter-Area,22.97738333,39.95833333,44.5625,0,0,0,44.5625,12
4930,70,Ashburn,39,Kenwood,Inter-Area,9.2575,32.22179487,24.15384615,0,0,0,24.19230769,13
4931,70,Ashburn,55,Hegewisch,Inter-Area,21.413,22,34.25,0,0,0,34.25,1
4932,70,Ashburn,11,Jefferson Park,Inter-Area,47.2696,82.7,73,0,0,8,81,1
4933,70,Ashburn,71,Auburn Gresham,Inter-Area,2.24064878,12.84410569,7.893292683,0,0.067073171,0.426829268,8.393292683,164
4934,70,Ashburn,3,Uptown,Inter-Area,26.97189091,48.7719697,43.80681818,0,0,0,43.80681818,22
4935,70,Ashburn,35,Douglas,Inter-Area,9.931138636,29.30606061,22.09090909,0,0.295454545,0,22.39772727,44
4936,70,Ashburn,60,Bridgeport,Inter-Area,11.61553077,26.12692308,24.11538462,0,0,0.461538462,24.57692308,13
4937,70,Ashburn,50,Pullman,Inter-Area,4.903648936,25.09574468,12.70744681,0,0,0,12.70744681,47
4938,70,Ashburn,4,Lincoln Square,Inter-Area,49.11305,140.2,89.5625,0,0,0,89.5625,4
4939,70,Ashburn,31,Lower West Side,Inter-Area,13.07791897,26.62586207,23.60775862,0,0,0.017241379,23.625,58
4940,70,Ashburn,74,Mount Greenwood,Inter-Area,3.449790909,13.3530303,10.02272727,0,0,0,10.02272727,11
4941,70,Ashburn,24,West Town,Inter-Area,17.02383333,40.75634921,30.34071429,0,0,0.595238095,30.93595238,42
4942,70,Ashburn,41,Hyde Park,Inter-Area,10.903725,31.48882576,22.44318182,0,0.058295455,0.102272727,22.60375,88
4943,70,Ashburn,30,South Lawndale,Inter-Area,8.112611111,25.29074074,16.22222222,0,0,0,16.22222222,9
4944,70,Ashburn,57,Archer Heights,Inter-Area,6.03865,17.15119048,13.76785714,0,0.503571429,0.142857143,14.45,14
4945,70,Ashburn,19,Belmont Cragin,Inter-Area,18.61804,53.00666667,33.6,0,0,0,33.6,5
4946,70,Ashburn,16,Irving Park,Inter-Area,32.31001667,36.475,50.33333333,0,0,0,50.33333333,6
4947,70,Ashburn,64,Clearing,Inter-Area,4.239666667,10.01349206,10.23857143,0,0.047619048,0.19047619,10.50047619,21
4948,70,Ashburn,76,O'Hare,Inter-Area,43.33493889,61.39768519,77.20833333,0,1.340277778,2.680555556,81.24305556,36
4949,70,Ashburn,69,Greater Grand Crossing,Inter-Area,5.212009091,20.41477273,12.16193182,0,0.035,0,12.19693182,88
4950,70,Ashburn,65,West Lawn,Inter-Area,2.150828571,11.07108844,8.854489796,0,0.040816327,0.775510204,9.681020408,49
4951,70,Ashburn,37,Fuller Park,Inter-Area,13.505324,23.63933333,23.97,0,0,0,23.97,25
4952,70,Ashburn,6,Lake View,Inter-Area,25.76536667,43.17708333,43.86458333,0,0.445416667,0.541666667,44.85166667,24
4953,70,Ashburn,34,Armour Square,Inter-Area,16.580585,26.37833333,28.70625,0,0.50025,0.175,29.394,40
4954,70,Ashburn,67,West Englewood,Inter-Area,3.315705556,13.88564815,10.65972222,0,0,0,10.65972222,36
4955,70,Ashburn,51,South Deering,Inter-Area,13.09478085,32.25531915,24.67553191,0,0,0.021276596,24.69680851,47
4956,70,Ashburn,44,Chatham,Inter-Area,1.98583758,19.84469214,8.404458599,0,0.000318471,0,8.40477707,157
4957,70,Ashburn,47,Burnside,Inter-Area,6.0375,58.70833333,24.5,0,0,0,24.5,2
4958,70,Ashburn,46,South Chicago,Inter-Area,7.25305,30.58529412,17.92647059,0,0,0.029411765,17.95588235,34
4959,70,Ashburn,18,Montclare,Inter-Area,27.209,145.4833333,50,0,0,0,50,1
4960,70,Ashburn,52,East Side,Inter-Area,12.4131,32.93333333,22.16666667,0,0,0.333333333,22.5,3
4961,70,Ashburn,66,Chicago Lawn,Inter-Area,2.174042697,10.01516854,8.539325843,0,0.091235955,0.325842697,8.956404494,89
4962,70,Ashburn,62,West Elsdon,Inter-Area,7.38668,21.87,16.6,0,0,0,16.6,5
4963,70,Ashburn,40,Washington Park,Inter-Area,4.993841176,27.73529412,17.70588235,0,0,0,17.70588235,17
4964,70,Ashburn,77,Edgewater,Inter-Area,33.44848182,43.52424242,52.61363636,0,0,0,52.61363636,22
4965,70,Ashburn,32,Loop,Inter-Area,18.30658354,37.42276423,31.9070122,0,0.150853659,0.06097561,32.12493902,164
4966,70,Ashburn,75,Morgan Park,Inter-Area,3.964134146,18.55162602,9.780487805,0,0,0,9.780487805,41
4967,70,Ashburn,5,North Center,Inter-Area,39.3162,41.7,60.75,0,0,0,60.75,1
4968,70,Ashburn,61,New City,Inter-Area,7.710826667,22.84666667,17.25,0,0,0,17.25,15
4969,70,Ashburn,36,Oakland,Inter-Area,12.95728,31.395,30.975,0,0,0,30.975,10
4970,70,Ashburn,45,Avalon Park,Inter-Area,9.23917931,30.10229885,19.17310345,0,0.482758621,0,19.65586207,29
4971,70,Ashburn,26,West Garfield Park,Inter-Area,11.50960588,40.94705882,22.25735294,0,0,0,22.25735294,34
4972,70,Ashburn,2,West Ridge,Inter-Area,19.82715,53.875,47.25,0,0,0,47.25,4
4973,71,Auburn Gresham,63,Gage Park,Inter-Area,2.429311111,19.26944444,8.305555556,0,0,0.111111111,8.416666667,18
4974,71,Auburn Gresham,3,Uptown,Inter-Area,26.08627656,36.36223958,44.9375,0,0.251875,0.015625,45.2128125,64
4975,71,Auburn Gresham,76,O'Hare,Inter-Area,31.267488,54.24933333,54.4525,0,0.6187,0.465,55.5412,100
4976,71,Auburn Gresham,17,Dunning,Inter-Area,29.624,61.74166667,47.8125,0,0,0.25,48.0625,4
4977,71,Auburn Gresham,23,Humboldt Park,Inter-Area,24.48461892,32.82837838,39.26351351,0,0,0.168918919,39.43243243,74
4978,71,Auburn Gresham,22,Logan Square,Inter-Area,18.35451935,31.50268817,34.13709677,0,0,0.806451613,34.94354839,31
4979,71,Auburn Gresham,75,Morgan Park,Inter-Area,4.1920375,16.56712963,11.90277778,0,0,0.013888889,11.91666667,72
4980,71,Auburn Gresham,56,Garfield Ridge,Inter-Area,11.41053958,32.35208333,25.22395833,0,0.864583333,1.0625,27.19270833,48
4981,71,Auburn Gresham,65,West Lawn,Inter-Area,3.950073077,31.94358974,11.5,0,0,0.038461538,11.53846154,26
4982,71,Auburn Gresham,64,Clearing,Inter-Area,11.17787222,30.4037037,21.11111111,0,0.911111111,0.555555556,22.60555556,18
4983,71,Auburn Gresham,54,Riverdale,Inter-Area,12.21767931,21.25114943,21.52586207,0,0,0,21.52586207,29
4984,71,Auburn Gresham,31,Lower West Side,Inter-Area,13.215685,23.48233333,23.2675,0,0,0.075,23.3425,100
4985,71,Auburn Gresham,71,Auburn Gresham,Intra-Area,0.93516274,5.455410122,5.820113438,0,0.070977312,1.019197208,6.919013962,1146
4986,71,Auburn Gresham,6,Lake View,Inter-Area,23.35195847,32.39985876,38.06355932,0,0.16059322,0,38.22415254,118
4987,71,Auburn Gresham,40,Washington Park,Inter-Area,5.5565125,18.79583333,13.28125,0,0,0.072916667,13.35416667,48
4988,71,Auburn Gresham,36,Oakland,Inter-Area,10.20203333,23.81814815,23.43333333,0,0.001555556,0.133333333,23.57933333,45
4989,71,Auburn Gresham,42,Woodlawn,Inter-Area,6.013213559,22.14858757,15.02118644,0,0.097118644,0.084745763,15.21152542,59
4990,71,Auburn Gresham,33,Near South Side,Inter-Area,12.44745625,21.80342262,22.6484375,0,0.039375,0.022321429,22.71013393,224
4991,71,Auburn Gresham,35,Douglas,Inter-Area,8.397967742,20.94767025,20.90591398,0,0.129032258,0.064516129,21.10483871,93
4992,71,Auburn Gresham,34,Armour Square,Inter-Area,12.76388808,17.86192053,22.92715232,0,0.096821192,0.072847682,23.10344371,151
4993,71,Auburn Gresham,10,Norwood Park,Inter-Area,36.8025875,46.25625,56.4375,0,0,0.25,56.6875,8
4994,71,Auburn Gresham,26,West Garfield Park,Inter-Area,23.07285806,31.1188172,37.16935484,0,0,0,37.16935484,31
4995,71,Auburn Gresham,29,North Lawndale,Inter-Area,12.57119672,33.19016393,23.8647541,0,0,0.016393443,23.88114754,61
4996,71,Auburn Gresham,2,West Ridge,Inter-Area,30.87810526,53.81666667,50.21052632,0,0.263157895,0.052631579,50.55263158,19
4997,71,Auburn Gresham,13,North Park,Inter-Area,13.11881667,46.57083333,31.47916667,0,0,0,31.47916667,12
4998,71,Auburn Gresham,14,Albany Park,Inter-Area,24.45268,47.08,39,0,0,0,39,5
4999,71,Auburn Gresham,69,Greater Grand Crossing,Inter-Area,3.559085714,12.66989796,10.23852041,0,0.010204082,0.015306122,10.26658163,196
5000,71,Auburn Gresham,32,Loop,Inter-Area,15.98997863,32.17180385,28.98423818,0,0.078861646,0.028896673,29.09462347,571
5001,71,Auburn Gresham,18,Montclare,Inter-Area,0,51,3.25,0,0,0,3.25,1
5002,71,Auburn Gresham,46,South Chicago,Inter-Area,3.135046809,24.05177305,12.03723404,0,0.024255319,0,12.06148936,47
5003,71,Auburn Gresham,5,North Center,Inter-Area,25.54265,34.1,40.75,0,0,0,40.75,2
5004,71,Auburn Gresham,47,Burnside,Inter-Area,9.560472727,19.10656566,17.83333333,0,1.981515152,0,19.81484848,33
5005,71,Auburn Gresham,4,Lincoln Square,Inter-Area,27.382075,56.73541667,46.09375,0,0,0,46.09375,8
5006,71,Auburn Gresham,38,Grand Boulevard,Inter-Area,7.53369726,20.47465753,18.46917808,0,0.095890411,0.171232877,18.73630137,73
5007,71,Auburn Gresham,70,Ashburn,Inter-Area,2.182200505,12.94107744,8.170757576,0,0.048232323,0.232323232,8.453838384,198
5008,71,Auburn Gresham,16,Irving Park,Inter-Area,26.90980833,37.70416667,42.72916667,0,0,2.541666667,45.27083333,12
5009,71,Auburn Gresham,52,East Side,Inter-Area,5.096381818,28.91666667,14.40909091,0,0,0.045454545,14.45454545,11
5010,71,Auburn Gresham,59,McKinley Park,Inter-Area,10.71616,17.97166667,19.225,0,0,0,19.225,10
5011,71,Auburn Gresham,12,Forest Glen,Inter-Area,33.9871,28.45,51,0,0,0,51,1
5012,71,Auburn Gresham,8,Near North Side,Inter-Area,16.79995333,35.72251208,30.55434783,0,0.150347826,0.44057971,31.15252174,345
5013,71,Auburn Gresham,77,Edgewater,Inter-Area,29.27419091,38.38787879,46.6461039,0,0,0,46.6461039,77
5014,71,Auburn Gresham,11,Jefferson Park,Inter-Area,33.258575,53.30833333,54.1875,0,3.78,0,58.0925,4
5015,71,Auburn Gresham,61,New City,Inter-Area,6.798446154,18.00586081,15.75824176,0,0.056263736,0.010989011,15.83098901,91
5016,71,Auburn Gresham,66,Chicago Lawn,Inter-Area,3.492177027,16.70067568,11.88175676,0,0.183783784,0.358108108,12.43040541,74
5017,71,Auburn Gresham,24,West Town,Inter-Area,18.20752157,29.09869281,31.26470588,0,0.362745098,0.617647059,32.26470588,51
5018,71,Auburn Gresham,30,South Lawndale,Inter-Area,13.20755172,27.87816092,25.05172414,0,0.002413793,0.068965517,25.12310345,29
5019,71,Auburn Gresham,39,Kenwood,Inter-Area,10.05667069,25.04683908,21.95258621,0,0.089137931,0.370689655,22.42103448,58
5020,71,Auburn Gresham,62,West Elsdon,Inter-Area,9.5404,32.67380952,23.21428571,0,0,0,23.21428571,7
5021,71,Auburn Gresham,58,Brighton Park,Inter-Area,7.9212,21.40333333,19.65,0,0,0,19.65,5
5022,71,Auburn Gresham,43,South Shore,Inter-Area,5.822609722,23.70300926,14.31597222,0,0.070416667,0.048611111,14.44194444,72
5023,71,Auburn Gresham,53,West Pullman,Inter-Area,5.96098172,22.54229391,13.85483871,0,0.097849462,0.037634409,13.99032258,93
5024,71,Auburn Gresham,48,Calumet Heights,Inter-Area,3.5378,22.65978261,10.57282609,0,0.051304348,0,10.635,46
5025,71,Auburn Gresham,28,Near West Side,Inter-Area,11.94404117,27.70627951,28.35614731,0,0.021567517,0.042020774,28.42351275,1059
5026,71,Auburn Gresham,73,Washington Heights,Inter-Area,2.23619404,14.94403974,9.362980132,0,0,0.552980132,9.919271523,151
5027,71,Auburn Gresham,25,Austin,Inter-Area,23.00026082,40.23728522,39.06443299,0,0.020824742,0.015463918,39.10072165,97
5028,71,Auburn Gresham,74,Mount Greenwood,Inter-Area,7.6015,19.35714286,14.82142857,0,0,0,14.82142857,7
5029,71,Auburn Gresham,50,Pullman,Inter-Area,6.385327083,16.19166667,13.890625,0,0.020833333,0.041666667,13.953125,48
5030,71,Auburn Gresham,44,Chatham,Inter-Area,2.833394249,12.90729499,8.786741214,0,0.051054313,0.146964856,8.987955272,313
5031,71,Auburn Gresham,27,East Garfield Park,Inter-Area,18.54178707,24.70100575,30.80818966,0,0,0.00862069,30.81681034,116
5032,71,Auburn Gresham,45,Avalon Park,Inter-Area,1.739336667,18.42388889,8.841666667,0,0,0,8.841666667,30
5033,71,Auburn Gresham,55,Hegewisch,Inter-Area,17.66975,21.10625,29,0,0,0,29,8
5034,71,Auburn Gresham,21,Avondale,Inter-Area,24.71496364,36.14545455,39.72727273,0,0,0,39.72727273,11
5035,71,Auburn Gresham,41,Hyde Park,Inter-Area,6.254109202,23.08936605,14.74386503,0,0.080674847,0.088957055,14.91656442,163
5036,71,Auburn Gresham,51,South Deering,Inter-Area,6.997134884,19.36937984,14.33139535,0,0,0.023255814,14.35465116,43
5037,71,Auburn Gresham,60,Bridgeport,Inter-Area,11.01991333,20.96444444,19.6,0,0,0,19.6,15
