time_bin,weekday,pickup_community_area,dropoff_community_area,duration,fare,distance_km
1,0,LINCOLN PARK,NEAR SOUTH SIDE,949.4110429,18.3190184,8.666503067
1,0,LINCOLN PARK,ARMOUR SQUARE,1163.454545,24.75,11.81381818
1,0,LINCOLN PARK,DOUGLAS,1254.666667,24.05555556,11.87911111
1,0,LINCOLN PARK,OAKLAND,883.5,21.6875,13.432
1,0,LINCOLN PARK,FULLER PARK,1326.2,29.25,17.4368
1,0,LINCOLN PARK,GRAND BOULEVARD,5964,51.35,15.8944
1,0,LINCOLN PARK,KENWOOD,1429.142857,29.03571429,17.35771429
1,0,LINCOLN PARK,WASHINGTON PARK,1561.428571,31.375,18.55885714
1,0,LINCOLN PARK,HYDE PARK,1312.363636,28.56818182,14.09018182
1,0,LINCOLN PARK,WOODLAWN,1581.277778,32.41666667,18.42311111
1,0,LINCOLN PARK,SOUTH SHORE,1658.75,37.6875,23.4
1,0,LINCOLN PARK,CHATHAM,2024,41,20.544
1,0,LINCOLN PARK,AVALON PARK,6715,37.5,22.432
1,0,LINCOLN PARK,SOUTH CHICAGO,1500,33.25,20.48
1,0,LINCOLN PARK,ROSELAND,1796,41.91666667,19.13066667
1,0,LINCOLN PARK,PULLMAN,1577,40.5,25.408
1,0,LINCOLN PARK,SOUTH DEERING,2380,51.625,31.824
1,0,LINCOLN PARK,WEST PULLMAN,1639,50.375,33.104
1,0,LINCOLN PARK,HEGEWISCH,1560,55.5,37.28
1,0,LINCOLN PARK,GARFIELD RIDGE,1660.648649,39.22104247,21.09603089
1,0,LINCOLN PARK,ARCHER HEIGHTS,1020,29.75,18.56
1,0,LINCOLN PARK,BRIGHTON PARK,1610,34.5,21.216
1,0,LINCOLN PARK,MCKINLEY PARK,4620,66.75,2.24
1,0,LINCOLN PARK,BRIDGEPORT,1233.625,24.1875,11.96
1,0,LINCOLN PARK,NEW CITY,1507.3,30.45,18.2704
1,0,LINCOLN PARK,CLEARING,1500,41.375,12.88
1,0,LINCOLN PARK,WEST LAWN,1770,41.5,25.36
1,0,LINCOLN PARK,CHICAGO LAWN,1560,35,1.28
1,0,LINCOLN PARK,WEST ENGLEWOOD,1500,34.25,21.6
1,0,LINCOLN PARK,ENGLEWOOD,1544.5,31.875,19.712
1,0,LINCOLN PARK,GREATER GRAND CROSSING,1484.875,34.1875,20.974
1,0,LINCOLN PARK,ASHBURN,2133.5,43.25,26.256
1,0,LINCOLN PARK,AUBURN GRESHAM,1746,40,25.392
1,0,LINCOLN PARK,BEVERLY,1860,46,29.6
1,0,LINCOLN PARK,WASHINGTON HEIGHTS,1482,43.25,27.84
1,0,LINCOLN PARK,OHARE,1601.688414,40.27784027,22.00973678
1,0,LINCOLN PARK,EDGEWATER,906.6851852,17.08487654,8.23782716
1,0,NEAR NORTH SIDE,ROGERS PARK,1140.162162,22.44481982,11.31718919
1,0,NEAR NORTH SIDE,WEST RIDGE,2461.08589,26.82822086,13.96407362
1,0,NEAR NORTH SIDE,UPTOWN,788.0655738,17.12251366,8.149228415
1,0,NEAR NORTH SIDE,LINCOLN SQUARE,1094.916981,21.16981132,10.19169811
1,0,NEAR NORTH SIDE,NORTH CENTER,917.3690773,17.20760599,7.799022444
1,0,NEAR NORTH SIDE,LAKE VIEW,751.7091146,14.08496094,6.126729167
1,0,NEAR NORTH SIDE,LINCOLN PARK,571.1941689,9.768050213,3.602960923
1,0,NEAR NORTH SIDE,NEAR NORTH SIDE,376.3848761,6.522135555,1.806619801
1,0,NEAR NORTH SIDE,EDISON PARK,1337.2,32.85,18.1648
1,0,NEAR NORTH SIDE,NORWOOD PARK,1546.965517,41.4612069,24.69917241
1,0,NEAR NORTH SIDE,JEFFERSON PARK,1498.175,113.147125,23.1194
1,0,NEAR NORTH SIDE,FOREST GLEN,1248.392157,31.40686275,16.88376471
1,0,NEAR NORTH SIDE,NORTH PARK,1234.490566,27.57075472,13.36392453
1,0,NEAR NORTH SIDE,ALBANY PARK,1057.665441,22.94117647,10.72329412
1,0,NEAR NORTH SIDE,PORTAGE PARK,1103.036232,25.15398551,11.83918841
1,0,NEAR NORTH SIDE,IRVING PARK,1047.927419,22.17709677,11.49516129
1,0,NEAR NORTH SIDE,DUNNING,1527.628571,32.02142857,16.10605714
1,0,NEAR NORTH SIDE,MONTCLARE,2144.5,30.0625,13.168
1,0,NEAR NORTH SIDE,BELMONT CRAGIN,1292.207317,23.88109756,11.93678049
1,0,NEAR NORTH SIDE,HERMOSA,1008.138462,19.26538462,8.505107692
1,0,NEAR NORTH SIDE,AVONDALE,780.768595,18.2238292,8.499790634
1,0,NEAR NORTH SIDE,LOGAN SQUARE,801.7097625,17.10116095,6.699116974
1,0,NEAR NORTH SIDE,HUMBOLDT PARK,997.5297297,16.25675676,6.652886486
1,0,NEAR NORTH SIDE,WEST TOWN,604.5257088,10.54006487,3.946175877
1,0,NEAR NORTH SIDE,AUSTIN,1213.921348,25.23033708,12.48107865
1,0,NEAR NORTH SIDE,WEST GARFIELD PARK,1082.944444,21.78472222,10.83911111
1,0,NEAR NORTH SIDE,EAST GARFIELD PARK,927.734375,18.66796875,9.7065
1,0,NEAR NORTH SIDE,NEAR WEST SIDE,604.3052941,9.405121976,3.211999595
1,0,NEAR NORTH SIDE,NORTH LAWNDALE,1105.822222,21.53888889,10.83733333
1,0,NEAR NORTH SIDE,SOUTH LAWNDALE,1250.574257,25.70049505,12.25330693
1,0,NEAR NORTH SIDE,LOWER WEST SIDE,882.7324841,16.67834395,7.475617834
1,0,NEAR NORTH SIDE,LOOP,475.2696001,7.607314939,2.338735383
1,0,NEAR NORTH SIDE,NEAR SOUTH SIDE,862.3496068,12.77918431,5.101171347
1,0,NEAR NORTH SIDE,ARMOUR SQUARE,898.6425121,16.59661836,7.900057971
1,0,NEAR NORTH SIDE,DOUGLAS,927.3427562,17.12190813,7.746713781
1,0,NEAR NORTH SIDE,OAKLAND,1325.666667,23.75,12.44444444
1,0,NEAR NORTH SIDE,FULLER PARK,1115.105263,22.71052632,12.76042105
1,0,NEAR NORTH SIDE,GRAND BOULEVARD,1185.127907,21.22965116,10.95683721
1,0,NEAR NORTH SIDE,KENWOOD,1005.638655,22.4894958,10.83186555
1,0,NEAR NORTH SIDE,WASHINGTON PARK,1532.5625,29.515625,17.236
1,0,NEAR NORTH SIDE,HYDE PARK,1121.549439,24.41819572,13.1516738
1,0,NEAR NORTH SIDE,WOODLAWN,2534.435644,29.50247525,15.62835644
1,0,NEAR NORTH SIDE,SOUTH SHORE,1350.791045,30.24253731,16.41146269
1,0,NEAR NORTH SIDE,CHATHAM,1307.9,33.575,19.57973333
1,0,NEAR NORTH SIDE,AVALON PARK,1517,34.125,17.36533333
1,0,NEAR NORTH SIDE,SOUTH CHICAGO,1716,35.5,20.11771429
1,0,NEAR NORTH SIDE,BURNSIDE,1820.5,39.8125,18.552
1,0,NEAR NORTH SIDE,CALUMET HEIGHTS,1500,39.25,11.2
1,0,NEAR NORTH SIDE,ROSELAND,3705.24,42.35,26.08896
1,0,NEAR NORTH SIDE,PULLMAN,1406.833333,41.20833333,26.464
1,0,NEAR NORTH SIDE,SOUTH DEERING,1521,45.3,26.5488
1,0,NEAR NORTH SIDE,EAST SIDE,1650,45.375,1.76
1,0,NEAR NORTH SIDE,WEST PULLMAN,1926.5,45.5,28.824
1,0,NEAR NORTH SIDE,RIVERDALE,1620,52.25,32.96
1,0,NEAR NORTH SIDE,GARFIELD RIDGE,1493.442562,34.92384365,19.28628882
1,0,NEAR NORTH SIDE,ARCHER HEIGHTS,1481.636364,33.63636364,18.59345455
1,0,NEAR NORTH SIDE,BRIGHTON PARK,1209.804878,26.11585366,13.77717073
1,0,NEAR NORTH SIDE,MCKINLEY PARK,1077.727273,22.33333333,9.571878788
1,0,NEAR NORTH SIDE,BRIDGEPORT,913.5202703,18.76858108,8.602810811
1,0,NEAR NORTH SIDE,NEW CITY,1248.032258,25.45967742,12.09651613
1,0,NEAR NORTH SIDE,WEST ELSDON,1452.375,32.78125,13.312
1,0,NEAR NORTH SIDE,GAGE PARK,1329.357143,28.42857143,15.87314286
1,0,NEAR NORTH SIDE,CLEARING,1510.241379,35.10344828,20.90234483
1,0,NEAR NORTH SIDE,WEST LAWN,1866.857143,35.96428571,21.38285714
1,0,NEAR NORTH SIDE,CHICAGO LAWN,1721.4,33.41666667,18.8
1,0,NEAR NORTH SIDE,WEST ENGLEWOOD,1433.823529,32.73529412,19.15576471
1,0,NEAR NORTH SIDE,ENGLEWOOD,1401.925926,29.79012346,17.9762963
1,0,NEAR NORTH SIDE,GREATER GRAND CROSSING,1245.894737,30.28289474,18.41347368
1,0,NEAR NORTH SIDE,ASHBURN,1874,44.78571429,24.56914286
1,0,NEAR NORTH SIDE,AUBURN GRESHAM,1657.833333,38.875,22.656
1,0,NEAR NORTH SIDE,BEVERLY,1689.181818,42.81818182,27.18545455
1,0,NEAR NORTH SIDE,WASHINGTON HEIGHTS,1568.357143,40.07142857,25.44114286
1,0,NEAR NORTH SIDE,MOUNT GREENWOOD,2254,48.625,29.984
1,0,NEAR NORTH SIDE,MORGAN PARK,1721.166667,47.58333333,25.128
1,0,NEAR NORTH SIDE,OHARE,1601.71167,44.60084186,25.71712309
1,0,NEAR NORTH SIDE,EDGEWATER,951.8494382,20.44213483,9.72821573
1,0,EDISON PARK,EDISON PARK,22.66666667,9.166666667,4.101333333
1,0,EDISON PARK,NORWOOD PARK,420,8.25,3.36
1,0,EDISON PARK,FOREST GLEN,1147,16.5,9.024
1,0,EDISON PARK,IRVING PARK,1449,21.25,11.264
1,0,EDISON PARK,HERMOSA,1560,25.5,0.8
1,0,EDISON PARK,HYDE PARK,2046,53.5,35.024
1,0,EDISON PARK,MCKINLEY PARK,2262,42,26.032
1,0,EDISON PARK,OHARE,899.8333333,19.75,10.44
1,0,EDISON PARK,EDGEWATER,360,6.5,1.92
1,0,NORWOOD PARK,ROGERS PARK,2640,43.375,19.68
1,0,NORWOOD PARK,WEST RIDGE,1906.571429,27.57142857,15.04
1,0,NORWOOD PARK,UPTOWN,1637.333333,26.16666667,14.79466667
1,0,NORWOOD PARK,LINCOLN SQUARE,1203,19.25,10.12
1,0,NORWOOD PARK,NORTH CENTER,1210.357143,21.23214286,10.87314286
1,0,NORWOOD PARK,LAKE VIEW,1248.142857,21.07142857,10.16228571
1,0,NORWOOD PARK,LINCOLN PARK,1611,31,18.328
1,0,NORWOOD PARK,NEAR NORTH SIDE,1242.833333,30.89583333,19.06
1,0,NORWOOD PARK,EDISON PARK,302,6.75,1.397333333
1,0,NORWOOD PARK,NORWOOD PARK,382.4666667,7.877272727,2.087951515
1,0,NORWOOD PARK,JEFFERSON PARK,376.7692308,8.185897436,3.121230769
1,0,NORWOOD PARK,FOREST GLEN,427,11.03571429,5.414857143
1,0,NORWOOD PARK,NORTH PARK,840,16.375,5.28
1,0,NORWOOD PARK,ALBANY PARK,1102,16.8125,8.224
1,0,NORWOOD PARK,PORTAGE PARK,748.15,12.35625,5.0088
1,0,NORWOOD PARK,IRVING PARK,693.7,14.125,7.304
1,0,NORWOOD PARK,DUNNING,736.3333333,13.13888889,4.808888889
1,0,NORWOOD PARK,MONTCLARE,828.5,13.375,6.512
1,0,NORWOOD PARK,BELMONT CRAGIN,1141,17.25,9.008
1,0,NORWOOD PARK,HERMOSA,1200,24,13.92
1,0,NORWOOD PARK,LOGAN SQUARE,960,23.625,9.696
1,0,NORWOOD PARK,HUMBOLDT PARK,1177.333333,22.66666667,12.92266667
1,0,NORWOOD PARK,WEST TOWN,758.8,25.85,12.672
1,0,NORWOOD PARK,AUSTIN,1316,22.75,12.592
1,0,NORWOOD PARK,EAST GARFIELD PARK,1971,34.75,20.704
1,0,NORWOOD PARK,NEAR WEST SIDE,1415.166667,35.45833333,19.20666667
1,0,NORWOOD PARK,LOOP,1610.315789,34.46052632,20.35284211
1,0,NORWOOD PARK,NEAR SOUTH SIDE,1699.75,45.3125,28.776
1,0,NORWOOD PARK,ARMOUR SQUARE,960,32.75,20.8
1,0,NORWOOD PARK,EAST SIDE,2714,67,43.84
1,0,NORWOOD PARK,GARFIELD RIDGE,1560,51.75,2.08
1,0,NORWOOD PARK,BRIDGEPORT,1149,37.25,24
1,0,NORWOOD PARK,OHARE,903.8777778,21.50694444,11.79564444
1,0,NORWOOD PARK,EDGEWATER,1114.583333,19.22916667,10.61866667
1,0,JEFFERSON PARK,ROGERS PARK,1411.8,22.85,8.256
1,0,JEFFERSON PARK,WEST RIDGE,878.4090909,15.35227273,7.901818182
1,0,JEFFERSON PARK,UPTOWN,1519.7,23.875,13.264
1,0,JEFFERSON PARK,LINCOLN SQUARE,873.7,14.1875,6.5216
1,0,JEFFERSON PARK,NORTH CENTER,960,11.25,4.32
1,0,JEFFERSON PARK,LAKE VIEW,1162.037037,19.55555556,8.760888889
1,0,JEFFERSON PARK,LINCOLN PARK,913.3333333,20.05555556,11.264
1,0,JEFFERSON PARK,NEAR NORTH SIDE,1250.333333,28.25,16.28177778
1,0,JEFFERSON PARK,EDISON PARK,860.6666667,12.45238095,5.546666667
1,0,JEFFERSON PARK,NORWOOD PARK,554.225,10.53958333,4.517333333
1,0,JEFFERSON PARK,JEFFERSON PARK,508.5598086,9.990430622,4.175004785
1,0,JEFFERSON PARK,FOREST GLEN,436.8813559,8.559322034,3.198644068
1,0,JEFFERSON PARK,NORTH PARK,679,12.93333333,5.512533333
1,0,JEFFERSON PARK,ALBANY PARK,548.8888889,9.787037037,4.082962963
1,0,JEFFERSON PARK,PORTAGE PARK,450.080292,7.53649635,2.364379562
1,0,JEFFERSON PARK,IRVING PARK,656.5686275,11.12745098,4.669490196
1,0,JEFFERSON PARK,DUNNING,561.4583333,10.125,4.153333333
1,0,JEFFERSON PARK,MONTCLARE,956,16.25,8.576
1,0,JEFFERSON PARK,BELMONT CRAGIN,928.2727273,14.44318182,6.242909091
1,0,JEFFERSON PARK,HERMOSA,750,12.875,6.24
1,0,JEFFERSON PARK,AVONDALE,633.7142857,14.46428571,7.146285714
1,0,JEFFERSON PARK,LOGAN SQUARE,650.8888889,15.83333333,8.508444444
1,0,JEFFERSON PARK,HUMBOLDT PARK,2483.5,26.375,11.144
1,0,JEFFERSON PARK,WEST TOWN,1328.85,34.925,21.808
1,0,JEFFERSON PARK,AUSTIN,1087.142857,16.71428571,6.459428571
1,0,JEFFERSON PARK,WEST GARFIELD PARK,805,32.5,20.832
1,0,JEFFERSON PARK,NEAR WEST SIDE,1287.68,27.95,16.0256
1,0,JEFFERSON PARK,LOWER WEST SIDE,738,29.75,18.912
1,0,JEFFERSON PARK,LOOP,1022.867925,26.77358491,15.56467925
1,0,JEFFERSON PARK,NEAR SOUTH SIDE,1197.545455,30.75,18.84072727
1,0,JEFFERSON PARK,ARMOUR SQUARE,1259.8,36.6,23.312
1,0,JEFFERSON PARK,FULLER PARK,840,37,1.44
1,0,JEFFERSON PARK,HYDE PARK,1850,59.25,39.84
1,0,JEFFERSON PARK,GARFIELD RIDGE,2357,45,24.25422222
1,0,JEFFERSON PARK,MCKINLEY PARK,1260,36,1.28
1,0,JEFFERSON PARK,BRIDGEPORT,1146,33.75,21.76
1,0,JEFFERSON PARK,NEW CITY,1789.5,40.5,25.024
1,0,JEFFERSON PARK,AUBURN GRESHAM,1380,47,30.56
1,0,JEFFERSON PARK,OHARE,1070.045161,24.97419355,13.9872
1,0,JEFFERSON PARK,EDGEWATER,1164.166667,18.23333333,9.714133333
1,0,FOREST GLEN,ROGERS PARK,1453,19.5,10.336
1,0,FOREST GLEN,WEST RIDGE,1054.571429,16.03571429,7.990857143
1,0,FOREST GLEN,UPTOWN,962,14.58333333,7.194666667
1,0,FOREST GLEN,LINCOLN SQUARE,1628.833333,19.16666667,7.509333333
1,0,FOREST GLEN,LINCOLN PARK,1676,24.75,13.456
1,0,FOREST GLEN,NEAR NORTH SIDE,979,28.75,17.76
1,0,FOREST GLEN,EDISON PARK,832,14.25,7.168
1,0,FOREST GLEN,NORWOOD PARK,636.8888889,11,4.545777778
1,0,FOREST GLEN,JEFFERSON PARK,737.6,10.425,4.1296
1,0,FOREST GLEN,FOREST GLEN,551.952381,8.69047619,3.160380952
1,0,FOREST GLEN,NORTH PARK,487,7.625,2.816
1,0,FOREST GLEN,ALBANY PARK,1020,13.25,0.16
1,0,FOREST GLEN,PORTAGE PARK,781.5714286,12.89285714,5.792
1,0,FOREST GLEN,IRVING PARK,89,4.875,1.184
1,0,FOREST GLEN,DUNNING,1546,20.75,10.384
1,0,FOREST GLEN,AVONDALE,600,13.25,0.32
1,0,FOREST GLEN,LOGAN SQUARE,960,16,8.16
1,0,FOREST GLEN,HUMBOLDT PARK,1061,20.25,11.072
1,0,FOREST GLEN,WEST TOWN,1051,27,16.496
1,0,FOREST GLEN,AUSTIN,1792,23.5,12.408
1,0,FOREST GLEN,WEST GARFIELD PARK,1377,44,28.336
1,0,FOREST GLEN,NEAR WEST SIDE,967.1666667,28.33333333,14.62666667
1,0,FOREST GLEN,LOOP,1293.666667,31.58333333,19.216
1,0,FOREST GLEN,NEAR SOUTH SIDE,1920,38.75,23.36
1,0,FOREST GLEN,DOUGLAS,1124,33.75,21.264
1,0,FOREST GLEN,GARFIELD RIDGE,1815.5,58,38.392
1,0,FOREST GLEN,OHARE,1024.982456,24.8245614,12.61894737
1,0,FOREST GLEN,EDGEWATER,1109.666667,17.25,8.8
1,0,NORTH PARK,ROGERS PARK,749.9047619,11.88095238,5.177904762
1,0,NORTH PARK,WEST RIDGE,1373.822222,7.9,2.555022222
1,0,NORTH PARK,UPTOWN,1040.404762,14.19642857,6.463619048
1,0,NORTH PARK,LINCOLN SQUARE,470.3076923,8.064102564,2.929230769
1,0,NORTH PARK,NORTH CENTER,831.5,12.0625,5.7
1,0,NORTH PARK,LAKE VIEW,1156,17.5,6.112
1,0,NORTH PARK,LINCOLN PARK,1875.833333,23.25,11.74666667
1,0,NORTH PARK,NEAR NORTH SIDE,1490.3,24.95,14.1024
1,0,NORTH PARK,NORWOOD PARK,822,14.125,6.984
1,0,NORTH PARK,JEFFERSON PARK,578.8333333,10.95833333,5.146666667
1,0,NORTH PARK,FOREST GLEN,367.2,7.95,2.2672
1,0,NORTH PARK,NORTH PARK,462.6603774,7.490566038,1.783849057
1,0,NORTH PARK,ALBANY PARK,568.8571429,8.790816327,3.164408163
1,0,NORTH PARK,PORTAGE PARK,817.7142857,12.89285714,6.192
1,0,NORTH PARK,IRVING PARK,706.3214286,10.64285714,4.249142857
1,0,NORTH PARK,DUNNING,1479,23.25,13.184
1,0,NORTH PARK,BELMONT CRAGIN,1416,18.75,9.52
1,0,NORTH PARK,AVONDALE,1183.5,17.25,7.54
1,0,NORTH PARK,LOGAN SQUARE,937.5,23.625,14.264
1,0,NORTH PARK,HUMBOLDT PARK,1418.285714,19.57142857,7.129142857
1,0,NORTH PARK,WEST TOWN,1501,21.5,11.408
1,0,NORTH PARK,NEAR WEST SIDE,1275.4,31.3,19.3216
1,0,NORTH PARK,LOWER WEST SIDE,1188,31.25,19.504
1,0,NORTH PARK,LOOP,1542,28.44444444,13.11822222
1,0,NORTH PARK,NEAR SOUTH SIDE,1674,31.5,18.944
1,0,NORTH PARK,DOUGLAS,1228,41.25,27.024
1,0,NORTH PARK,OAKLAND,1504,37.25,23.424
1,0,NORTH PARK,GRAND BOULEVARD,2101,50.25,32.848
1,0,NORTH PARK,KENWOOD,1782,45.66666667,29.46666667
1,0,NORTH PARK,CHATHAM,1855,47,30.304
1,0,NORTH PARK,GARFIELD RIDGE,1748.666667,49.41666667,32.13866667
1,0,NORTH PARK,BRIDGEPORT,1281,30.5,18.88
1,0,NORTH PARK,ASHBURN,2387,60.25,39.456
1,0,NORTH PARK,AUBURN GRESHAM,2055.75,59.5625,39.408
1,0,NORTH PARK,OHARE,1302.805556,29.51736111,14.14488889
1,0,NORTH PARK,EDGEWATER,797.6666667,12.53333333,5.457066667
1,0,ALBANY PARK,ROGERS PARK,1048.205128,16.60897436,8.149333333
1,0,ALBANY PARK,WEST RIDGE,746.4416667,11.88125,4.959066667
1,0,ALBANY PARK,UPTOWN,748.8333333,11.59259259,4.949530864
1,0,ALBANY PARK,LINCOLN SQUARE,441.625,8.036057692,2.980153846
1,0,ALBANY PARK,NORTH CENTER,727.7941176,11.57352941,4.748235294
1,0,ALBANY PARK,LAKE VIEW,1084.71875,16.25520833,7.88
1,0,ALBANY PARK,LINCOLN PARK,1009.145161,18.5483871,9.186580645
1,0,ALBANY PARK,NEAR NORTH SIDE,1026.847826,23.54192547,12.12685714
1,0,ALBANY PARK,EDISON PARK,1043.166667,18.875,6.96
1,0,ALBANY PARK,NORWOOD PARK,1088,21.90909091,10.72872727
1,0,ALBANY PARK,JEFFERSON PARK,527.2916667,8.96875,3.317111111
1,0,ALBANY PARK,FOREST GLEN,670.2916667,13.51041667,6.904
1,0,ALBANY PARK,NORTH PARK,577.8367347,9.12755102,3.631673469
1,0,ALBANY PARK,ALBANY PARK,472.4963504,8.300985401,2.897109489
1,0,ALBANY PARK,PORTAGE PARK,698.7454545,11.15909091,4.364218182
1,0,ALBANY PARK,IRVING PARK,709.4853801,8.032163743,2.857169591
1,0,ALBANY PARK,DUNNING,1054.818182,17.68181818,7.813818182
1,0,ALBANY PARK,MONTCLARE,1480.5,19.75,10.432
1,0,ALBANY PARK,BELMONT CRAGIN,1039.4375,15.5,6.5615
1,0,ALBANY PARK,HERMOSA,995.1111111,14.19444444,6.296888889
1,0,ALBANY PARK,AVONDALE,616.0677966,10.12711864,3.915932203
1,0,ALBANY PARK,LOGAN SQUARE,909.3823529,14.56617647,6.700235294
1,0,ALBANY PARK,HUMBOLDT PARK,1041.433333,15.49166667,6.997866667
1,0,ALBANY PARK,WEST TOWN,880.8387097,19.59946237,10.23793548
1,0,ALBANY PARK,AUSTIN,1344.411765,22.41176471,12.61835294
1,0,ALBANY PARK,WEST GARFIELD PARK,1299,19.83333333,10.61866667
1,0,ALBANY PARK,EAST GARFIELD PARK,1544,21.875,11.68
1,0,ALBANY PARK,NEAR WEST SIDE,1102.13253,24.47891566,13.66746988
1,0,ALBANY PARK,NORTH LAWNDALE,1857.666667,40.41666667,13.46666667
1,0,ALBANY PARK,SOUTH LAWNDALE,1514.666667,33.16666667,20.352
1,0,ALBANY PARK,LOWER WEST SIDE,1162,29.8,18.176
1,0,ALBANY PARK,LOOP,1243.738854,25.4044586,13.78109554
1,0,ALBANY PARK,NEAR SOUTH SIDE,1284.357143,29.48214286,14.26057143
1,0,ALBANY PARK,ARMOUR SQUARE,1858,51.5,33.648
1,0,ALBANY PARK,DOUGLAS,1649,34.25,21.04
1,0,ALBANY PARK,FULLER PARK,1267,34,21.616
1,0,ALBANY PARK,GRAND BOULEVARD,1511,36.5,23.472
1,0,ALBANY PARK,KENWOOD,1229,37.33333333,24.06933333
1,0,ALBANY PARK,WASHINGTON PARK,1200,37.5,1.44
1,0,ALBANY PARK,HYDE PARK,1996.166667,42.29166667,26.928
1,0,ALBANY PARK,WOODLAWN,2475,52.75,33.36
1,0,ALBANY PARK,CHATHAM,3065,56.375,33.328
1,0,ALBANY PARK,RIVERDALE,2716,70,46.448
1,0,ALBANY PARK,GARFIELD RIDGE,2180.636364,48.5,25.056
1,0,ALBANY PARK,MCKINLEY PARK,1080,32.08333333,20.32
1,0,ALBANY PARK,BRIDGEPORT,1747.333333,32.25,19.51466667
1,0,ALBANY PARK,NEW CITY,2328,41,22.816
1,0,ALBANY PARK,GAGE PARK,2340,53.125,34.24
1,0,ALBANY PARK,CLEARING,2220,51,33.12
1,0,ALBANY PARK,ENGLEWOOD,1852,38.25,23.808
1,0,ALBANY PARK,AUBURN GRESHAM,1910.5,47.125,30.56
1,0,ALBANY PARK,MORGAN PARK,1980,55.5,35.52
1,0,ALBANY PARK,OHARE,1360.982906,29.78846154,15.59316239
1,0,ALBANY PARK,EDGEWATER,923.8529412,13.50245098,6.168941176
1,0,PORTAGE PARK,ROGERS PARK,1659,26.15,11.9808
1,0,PORTAGE PARK,WEST RIDGE,1398.769231,21.48076923,10.35076923
1,0,PORTAGE PARK,UPTOWN,1382.75,18.875,7.04
1,0,PORTAGE PARK,LINCOLN SQUARE,1174.071429,17.35714286,8.557714286
1,0,PORTAGE PARK,NORTH CENTER,971,14.9,3.4736
1,0,PORTAGE PARK,LAKE VIEW,1176.151163,19.82267442,7.971348837
1,0,PORTAGE PARK,LINCOLN PARK,981.75,18.21875,9.844
1,0,PORTAGE PARK,NEAR NORTH SIDE,1263.863636,26.95454545,14.456
1,0,PORTAGE PARK,EDISON PARK,1127,16.5,8.304
1,0,PORTAGE PARK,NORWOOD PARK,685.1818182,11.56818182,3.543272727
1,0,PORTAGE PARK,JEFFERSON PARK,500.7884615,9.475961538,3.780923077
1,0,PORTAGE PARK,FOREST GLEN,720,13.5,6.72
1,0,PORTAGE PARK,NORTH PARK,1134,16.32142857,8.128
1,0,PORTAGE PARK,ALBANY PARK,780.5185185,11.39814815,4.188444444
1,0,PORTAGE PARK,PORTAGE PARK,381.3540856,6.891050584,2.154770428
1,0,PORTAGE PARK,IRVING PARK,610.7222222,9.958333333,3.701037037
1,0,PORTAGE PARK,DUNNING,807.0952381,13.02380952,4.864761905
1,0,PORTAGE PARK,MONTCLARE,696.1428571,12.46428571,3.396571429
1,0,PORTAGE PARK,BELMONT CRAGIN,677.8125,9.9375,3.7995
1,0,PORTAGE PARK,HERMOSA,480,9,3.52
1,0,PORTAGE PARK,AVONDALE,561.6190476,9.773809524,3.431619048
1,0,PORTAGE PARK,LOGAN SQUARE,790.9615385,13.15384615,5.531076923
1,0,PORTAGE PARK,HUMBOLDT PARK,931.8333333,14.77083333,6.256
1,0,PORTAGE PARK,WEST TOWN,801.6428571,18.65178571,10.22114286
1,0,PORTAGE PARK,AUSTIN,1006.916667,14,6.230666667
1,0,PORTAGE PARK,WEST GARFIELD PARK,1332,20.625,5.344
1,0,PORTAGE PARK,NEAR WEST SIDE,1113.652174,27.54347826,14.72486957
1,0,PORTAGE PARK,NORTH LAWNDALE,1741.2,27.35,15.7728
1,0,PORTAGE PARK,LOOP,1236.375,26.5625,12.058
1,0,PORTAGE PARK,NEAR SOUTH SIDE,1026.75,30.0625,13.852
1,0,PORTAGE PARK,GARFIELD RIDGE,1911.6,40.6,21.728
1,0,PORTAGE PARK,ENGLEWOOD,1456,43,27.568
1,0,PORTAGE PARK,OHARE,1101.954198,26.07442748,13.5781374
1,0,PORTAGE PARK,EDGEWATER,1020,16.5,8.32
1,0,IRVING PARK,ROGERS PARK,1251.304348,19.70108696,10.20069565
1,0,IRVING PARK,WEST RIDGE,998.5263158,15.39473684,6.663578947
1,0,IRVING PARK,UPTOWN,828.1190476,12.48809524,5.014857143
1,0,IRVING PARK,LINCOLN SQUARE,628.4227642,9.644308943,3.817365854
1,0,IRVING PARK,NORTH CENTER,578.9195402,9.066091954,2.873563218
1,0,IRVING PARK,LAKE VIEW,870.9858156,12.65780142,4.789219858
1,0,IRVING PARK,LINCOLN PARK,851.373494,14.62951807,6.93513253
1,0,IRVING PARK,NEAR NORTH SIDE,990.4594595,21.25,10.85891892
1,0,IRVING PARK,EDISON PARK,940.5,19.5625,8.644
1,0,IRVING PARK,NORWOOD PARK,719.2142857,14.67857143,7.149714286
1,0,IRVING PARK,JEFFERSON PARK,544.2727273,10.93181818,4.299636364
1,0,IRVING PARK,FOREST GLEN,734.375,14.65625,6.688
1,0,IRVING PARK,NORTH PARK,692.9444444,9.784722222,3.770666667
1,0,IRVING PARK,ALBANY PARK,406.4465409,6.990566038,2.178113208
1,0,IRVING PARK,PORTAGE PARK,693.6497175,10.2200565,3.764610169
1,0,IRVING PARK,IRVING PARK,374.6292428,7.092036554,2.290046997
